week_start_date,season,month,season_week,RA_mean_RHsp_4,ST_min_Tmin_4,RA_mean_Tdp_4,RA_max_RHsp_4,RA_mean_Tmin_4,RA_max_Tdp_4,ST_mean_Tmin_4,RA_min_Tmin_4,RA_max_Tdtr_18,RA_min_RHsp_4,RA_min_Tdp_4,RA_mean_Tdtr_18,RA_min_Tdtr_16,RA_max_Tmax_15,RA_mean_Tair_8,ST_mean_Tmax_7,RA_mean_Tavg_8,RA_mean_Tmax_15,RA_max_Tavg_8,RA_min_Tair_8,RA_min_Tavg_4,RA_max_Tair_7,ndvi_sw_15,SA_max_Pday_4,ST_min_Tdtr_22,ndvi_ne_15,ndvi_nw_15,SA_PRECIP_GT30_4,RA_min_RHpc_15,RA_max_Pday_19,SA_mean_Pday_17,ndvi_se_23,ST_max_Tmax_24,RA_mean_Pday_18,SA_PRECIP_GT10_17,RA_mean_RHpc_18,SA_PRECIP_GT1_26,RA_max_RHpc_18,ST_mean_Tavg_25,total_cases
2002-11-19,2002/2003,Nov,21,18.602857142857143,22.5,23.750000000000014,20.22,22.578571428571447,25.070000000000054,23.1,21.75,19.09999999999997,17.27,22.61000000000001,11.97142857142858,7.0,35.75,26.504285714285736,33.9,28.085714285714307,33.37857142857145,30.5,24.75,25.950000000000053,28.030000000000033,0.3608429,60.42,9.3,0.3771571,0.3059,1.0,56.42,3.1,12.847142857142858,0.2119714,34.0,1.772857142857143,4.0,83.49714285714286,4.0,94.98,27.3,27
2002-11-26,2002/2003,Nov,22,18.26714285714285,22.6,23.48714285714289,19.61,22.250000000000014,24.650000000000034,22.700000000000006,20.75,14.899999999999974,17.25,22.600000000000023,10.600000000000009,10.100000000000025,35.450000000000045,25.567142857142876,33.8,27.400000000000013,29.96428571428575,29.150000000000034,23.670000000000016,23.450000000000053,26.030000000000033,0.3092667,32.98,7.3,0.345425,0.31354,1.0,72.15,6.0,2.0485714285714285,0.1326143,33.0,3.332857142857143,0.0,87.0342857142857,6.0,91.12,27.8,11
2002-12-03,2002/2003,Dec,23,17.907142857142855,21.4,23.17285714285717,18.95,22.1357142857143,24.140000000000054,22.2,20.75,18.09999999999997,16.44,21.830000000000037,13.457142857142856,5.5,37.150000000000034,25.14714285714289,33.22000000000001,26.56428571428575,33.23571428571431,27.950000000000053,23.94,23.05000000000007,24.879999999999995,0.3224714,54.97,8.8,0.3045429,0.2694429,1.0,69.95,8.9,1.4014285714285712,0.1193571,32.6,0.7771428571428572,0.0,80.47,7.0,88.23,26.23333333333333,38
2002-12-10,2002/2003,Dec,24,18.41571428571428,21.7,23.63142857142859,19.06,21.97857142857145,24.19,22.842857142857145,21.25,17.80000000000001,17.88,23.18000000000001,14.385714285714293,7.199999999999987,37.35000000000002,24.181428571428576,34.1,25.000000000000014,33.49285714285717,26.149999999999977,23.129999999999995,24.100000000000023,26.570000000000054,0.1908857,31.88,8.5,0.2290143,0.1319714,1.0,73.62,1.79,4.53,0.1511857,32.6,0.2428571428571429,1.0,69.05999999999999,4.0,77.78,26.15,29
2002-12-17,2002/2003,Dec,25,18.78428571428572,22.0,23.922857142857165,19.76,21.550000000000008,24.76000000000005,23.0,18.850000000000023,19.399999999999977,17.08,22.379999999999995,12.757142857142869,8.699999999999989,36.85000000000002,25.36857142857145,32.9,27.09285714285717,34.07857142857144,28.400000000000034,24.52000000000004,24.25,25.900000000000034,0.1907714,31.77,11.6,0.3075429,0.2941714,1.0,54.95,1.6,5.542857142857144,0.1112286,32.3,0.8014285714285715,1.0,82.14142857142858,2.0,96.52,26.275,21
2002-12-24,2002/2003,Dec,26,18.105714285714285,22.9,23.335714285714317,19.45,22.507142857142888,24.530000000000033,23.48,21.150000000000034,18.69999999999999,16.02,21.370000000000005,12.799999999999995,8.800000000000011,38.05000000000001,24.387142857142877,32.8,25.507142857142874,35.90714285714288,28.600000000000023,23.129999999999995,25.900000000000034,26.390000000000054,0.3838714,14.85,9.8,0.3274143,0.3472571,0.0,56.8,3.9,11.692857142857143,0.2489857,30.1,1.5285714285714285,4.0,77.76571428571428,3.0,90.32,26.133333333333336,11
2003-01-01,2002/2003,Jan,27,18.004285714285714,22.9,23.240000000000034,18.97,21.835714285714317,24.070000000000054,23.1,21.05000000000001,16.600000000000026,16.64,22.0,11.928571428571436,11.899999999999974,39.450000000000045,24.01571428571432,31.8,24.8714285714286,34.55000000000002,28.350000000000023,23.140000000000054,23.25,25.23000000000001,0.3200429,8.84,11.8,0.2379833,0.30842859999999994,0.0,49.35,4.6,3.622857142857143,0.3492714000000001,33.6,1.8714285714285717,1.0,77.08285714285714,2.0,85.15,25.4,10
2003-01-08,2002/2003,Jan,28,18.261428571428574,23.3,23.477142857142876,20.58,22.47857142857145,25.350000000000023,23.58333333333333,21.650000000000034,17.399999999999974,17.27,22.61000000000001,14.042857142857134,8.400000000000034,40.05000000000001,24.225714285714307,33.419999999999995,25.67857142857145,34.964285714285715,27.800000000000008,23.43000000000001,24.0,25.960000000000036,0.2741714000000001,11.85,11.0,0.2721143,0.17936670000000002,0.0,47.25,8.8,1.6414285714285717,0.3074571,33.8,0.4571428571428572,0.0,73.14142857142858,4.0,86.82,27.8,5
2003-01-15,2002/2003,Jan,29,18.235714285714284,21.9,23.480000000000025,19.82,22.0214285714286,24.840000000000032,22.6,20.650000000000034,19.19999999999999,17.18,22.5,16.02857142857143,5.2999999999999545,37.450000000000045,25.200000000000035,33.375,26.74285714285716,33.664285714285725,28.899999999999977,24.080000000000037,23.950000000000053,26.370000000000005,0.2459333,63.65,10.55,0.37815,0.3857833,2.0,70.82,1.9,5.508571428571429,0.2884,34.0,0.1142857142857143,1.0,64.68857142857142,3.0,68.9,26.7,6
2003-01-22,2002/2003,Jan,30,17.613750000000003,23.0,22.907500000000034,18.97,21.825000000000014,24.140000000000054,23.34,19.350000000000023,21.100000000000023,16.31,21.620000000000005,13.171428571428578,4.899999999999976,35.650000000000034,25.17428571428573,32.525,26.507142857142888,31.89285714285717,27.400000000000034,24.570000000000054,22.950000000000053,26.52000000000004,0.2277143,28.89,10.1,0.1992714,0.1592429,0.0,78.07,0.8,10.14,0.29505,35.1,5.871428571428572,2.0,79.56285714285715,7.0,91.75,27.25,2
2003-01-29,2002/2003,Jan,31,17.542857142857144,22.1,22.834285714285745,18.64,21.67857142857145,23.830000000000037,23.18,18.350000000000023,20.19999999999999,15.59,20.900000000000034,13.757142857142842,5.300000000000012,31.350000000000023,24.734285714285747,32.51666666666667,25.800000000000008,29.250000000000025,28.050000000000008,22.950000000000053,24.300000000000008,26.640000000000054,0.2229429,10.92,8.9,0.2278714,0.2144571,0.0,83.1,19.9,10.031428571428574,0.2508571,33.1,3.4428571428571426,3.0,74.25,3.0,91.45,27.83333333333333,1
2003-02-05,2002/2003,Feb,32,17.24142857142857,22.5,22.58428571428573,18.25,21.564285714285727,23.49000000000001,22.98,20.25,16.600000000000026,16.34,21.700000000000053,12.52857142857142,6.300000000000013,34.150000000000034,24.66857142857146,33.3,25.907142857142887,31.607142857142886,28.100000000000023,23.580000000000037,24.350000000000023,25.74000000000001,0.31592859999999995,29.2,12.2,0.3290857,0.2862143,0.0,81.8,13.7,3.137142857142857,0.2494571,35.1,4.914285714285714,0.0,85.13714285714286,4.0,94.7,27.616666666666664,2
2003-02-12,2002/2003,Feb,33,16.327142857142857,22.6,21.65142857142859,17.78,21.107142857142886,23.06,23.559999999999995,18.45000000000005,15.400000000000036,14.99,20.28000000000003,10.65714285714286,5.199999999999988,33.350000000000016,24.722857142857162,32.6,26.0214285714286,28.76428571428573,27.400000000000034,23.840000000000032,24.200000000000053,25.530000000000033,0.3642857,27.18,12.7,0.3071429,0.27695,0.0,91.2,20.7,6.991428571428571,0.3234,33.3,5.814285714285713,3.0,86.99857142857141,4.0,97.12,27.4,2
2003-02-19,2002/2003,Feb,34,16.13714285714286,22.5,21.37142857142859,19.08,21.521428571428586,24.160000000000025,22.83333333333333,19.350000000000023,11.699999999999989,13.71,18.870000000000005,8.5,2.6999999999999886,33.450000000000045,23.97750000000002,34.6,24.712500000000034,27.607142857142893,26.850000000000023,22.910000000000025,24.900000000000034,25.76000000000005,0.1620286,16.6,10.5,0.2368333,0.2021571,0.0,86.45,12.0,12.824285714285713,0.3386714000000001,35.9,5.057142857142857,2.0,87.71714285714287,5.0,92.1,27.4,3
2003-02-26,2002/2003,Feb,35,17.535714285714285,22.4,22.78714285714287,20.01,21.464285714285747,25.030000000000033,22.925,18.850000000000023,12.400000000000036,15.67,21.0,9.028571428571436,2.3999999999999773,32.75,24.608571428571466,33.025,26.321428571428594,29.378571428571444,27.25,23.79000000000002,22.700000000000053,24.61000000000001,0.2982667,13.75,12.5,0.2506143,0.27913330000000003,0.0,93.7,9.0,13.638571428571426,0.2681143,36.6,5.671428571428571,3.0,91.9442857142857,7.0,97.05,28.23333333333333,5
2003-03-05,2002/2003,Mar,36,17.064285714285713,22.4,22.40714285714289,17.55,21.150000000000016,22.900000000000034,22.8,19.350000000000023,10.5,16.7,22.090000000000032,6.51428571428571,2.900000000000034,36.35000000000002,23.791428571428607,34.26666666666667,25.314285714285734,31.935714285714308,26.100000000000023,22.570000000000054,22.850000000000023,26.530000000000033,0.2563286,22.01,11.1,0.31092859999999994,0.28522859999999994,0.0,82.88,9.9,13.051428571428573,0.3142429,36.0,17.74285714285714,2.0,95.2857142857143,4.0,99.25,28.9,1
2003-03-12,2002/2003,Mar,37,17.78428571428571,23.3,23.020000000000017,19.75,21.77857142857145,24.75,23.5,20.850000000000023,10.200000000000044,15.55,20.890000000000047,5.471428571428588,5.0,33.650000000000034,25.250000000000025,34.95,26.614285714285728,30.507142857142888,29.0,23.780000000000033,26.450000000000053,28.56,0.34832859999999993,7.41,11.4,0.3008,0.2528,0.0,75.1,72.1,8.812857142857142,0.2314286,37.7,13.047142857142855,1.0,96.04714285714284,5.0,99.4,27.9,4
2003-03-19,2002/2003,Mar,38,18.24571428571429,22.9,23.46571428571432,20.08,22.792857142857176,25.080000000000037,23.35,21.150000000000034,10.399999999999975,16.71,22.06,7.3999999999999915,5.699999999999987,34.25,26.14285714285716,30.925,27.07857142857146,29.76428571428573,29.050000000000008,24.0,24.950000000000053,25.950000000000053,0.1850714,38.45,8.7,0.26802859999999995,0.14242860000000002,1.0,80.9,18.8,8.592857142857143,0.2581286,34.6,12.257142857142856,1.0,96.84,5.0,99.15,29.2,2
2003-03-26,2002/2003,Mar,39,17.748571428571427,22.1,23.017142857142893,18.78,22.078571428571454,23.910000000000025,23.06,21.350000000000023,17.5,16.55,21.890000000000047,10.3857142857143,2.800000000000012,32.850000000000016,23.808571428571454,31.66666666666667,24.850000000000023,29.335714285714317,27.75,22.620000000000005,23.150000000000034,24.350000000000023,0.2090286,29.52,9.85,0.2542286,0.1839143,0.0,85.82,30.5,7.098571428571428,0.2997714,34.2,8.13142857142857,2.0,93.39571428571428,5.0,97.5,28.075000000000006,4
2003-04-02,2002/2003,Apr,40,17.259999999999998,22.1,22.557142857142896,18.07,20.950000000000014,23.390000000000054,22.85,19.25,12.5,16.19,21.52000000000004,8.0,3.300000000000012,32.55000000000001,23.43285714285717,33.03333333333333,24.47142857142859,30.0214285714286,25.950000000000053,22.470000000000027,22.850000000000023,27.670000000000016,0.1895857,18.37,11.0,0.1194,0.1364,0.0,90.47,14.6,5.002857142857144,0.2940571,36.0,7.028571428571429,0.0,90.66285714285713,5.0,98.17,28.0,0
2003-04-09,2002/2003,Apr,41,18.65571428571429,22.7,23.841428571428604,19.73,22.350000000000005,24.77000000000004,23.175,20.55000000000001,12.399999999999974,17.8,23.150000000000034,7.928571428571413,5.800000000000013,31.350000000000023,26.03714285714288,33.25,27.59285714285718,27.600000000000037,28.700000000000053,24.390000000000054,24.5,27.24000000000001,0.2756889,37.99,10.7,0.33248890000000003,0.2930889,2.0,82.2,14.5,3.6757142857142857,0.2879286,34.1,4.412857142857144,1.0,92.61428571428571,5.0,99.55,27.950000000000006,0
2003-04-16,2002/2003,Apr,42,18.235714285714284,21.8,23.448571428571444,19.67,22.05000000000002,24.73000000000001,22.8,20.55000000000001,10.199999999999989,17.58,22.870000000000005,6.857142857142866,3.8000000000000114,35.450000000000045,25.585714285714317,32.6,26.97142857142861,30.964285714285737,29.05000000000007,23.370000000000005,24.75,25.879999999999995,0.31842859999999995,22.73,7.2,0.3234143,0.3004143,0.0,78.15,7.8,21.67571428571429,0.2095143,33.8,3.4714285714285715,3.0,93.84571428571428,7.0,98.6,28.125000000000004,0
2003-04-23,2002/2003,Apr,43,18.322857142857146,22.6,23.534285714285737,19.38,22.007142857142874,24.5,23.23333333333333,19.75,11.899999999999974,16.96,22.210000000000036,8.0,2.5,30.450000000000053,24.44714285714288,30.45,25.514285714285737,29.064285714285745,27.5,22.840000000000032,25.05000000000007,24.98000000000001,0.4697,15.55,9.5,0.4884,0.4024429,0.0,86.28,5.5,8.77,0.2156333,33.6,7.814285714285713,3.0,93.40857142857143,7.0,96.97,28.3,0
2003-04-30,2002/2003,Apr,44,19.262857142857143,23.2,24.370000000000033,20.07,22.550000000000033,25.100000000000023,23.566666666666666,20.75,10.600000000000025,18.71,23.900000000000034,5.775000000000019,4.600000000000024,34.55000000000001,23.527142857142874,32.96666666666666,24.59285714285716,32.12142857142859,26.0,22.44,24.800000000000008,25.75,0.3012857,22.56,9.2,0.303,0.16946670000000005,0.0,72.8,12.2,2.2785714285714285,0.29072859999999995,33.5,14.4125,1.0,94.51875,7.0,98.8,27.6,1
2003-05-07,2002/2003,May,45,16.937142857142856,21.8,22.29285714285717,18.76,21.521428571428594,23.950000000000053,23.0,20.05000000000001,17.100000000000026,15.33,20.75,9.285714285714286,6.5,36.85000000000002,24.920000000000016,36.4,26.492857142857147,32.635714285714315,28.5,23.24000000000001,22.700000000000053,27.129999999999995,0.2895,12.83,8.3,0.2249571,0.2602714,0.0,57.6,61.1,8.855714285714287,0.3449571,34.0,5.257142857142857,1.0,91.38428571428572,6.0,98.7,27.35,1
2003-05-14,2002/2003,May,46,18.60428571428572,22.6,23.77000000000001,19.78,22.478571428571453,24.800000000000008,22.8,21.05000000000001,8.900000000000034,16.28,21.670000000000016,7.500000000000017,5.100000000000024,31.350000000000023,25.33428571428573,33.08,26.771428571428594,28.23571428571432,28.850000000000023,24.090000000000032,24.30000000000007,25.98000000000001,0.1834429,38.32,6.3,0.1660286,0.1406286,1.0,88.7,15.9,11.827142857142858,0.2886714,33.7,2.7857142857142856,3.0,93.44285714285714,7.0,96.0,28.1,1
2003-05-21,2002/2003,May,47,17.661428571428573,22.7,22.99571428571432,18.36,21.821428571428594,23.650000000000034,23.24,20.850000000000023,15.399999999999974,17.03,22.400000000000034,11.014285714285707,4.699999999999988,29.75,25.17857142857145,32.379999999999995,26.857142857142872,27.792857142857162,28.100000000000023,24.200000000000053,22.75,25.450000000000053,0.15671429999999995,15.56,10.0,0.19145,0.08642857,0.0,92.12,8.2,4.371428571428571,0.2707143,34.0,1.2142857142857146,2.0,82.53428571428572,7.0,93.65,28.5,1
2003-05-28,2002/2003,May,48,17.324285714285715,23.0,22.64000000000002,19.07,21.378571428571448,24.25,23.6,19.75,15.600000000000026,15.77,21.180000000000007,11.114285714285732,3.6000000000000227,35.450000000000045,24.79285714285717,31.925,25.492857142857165,33.407142857142894,26.450000000000053,24.330000000000037,21.950000000000053,24.960000000000036,0.28647140000000004,70.37,8.7,0.3137143,0.2284143,3.0,68.85,5.4,8.837142857142855,0.1718286,34.0,2.38,3.0,77.96000000000002,7.0,94.33,27.65,1
2003-06-04,2002/2003,Jun,49,15.768571428571427,22.0,21.13428571428574,17.23,19.10714285714289,22.600000000000023,22.133333333333336,16.950000000000045,11.100000000000025,14.16,19.470000000000027,6.771428571428567,9.199999999999989,35.150000000000034,23.38714285714289,32.975,24.435714285714322,31.150000000000013,26.75,21.81,19.25,26.320000000000054,0.13371429999999998,8.25,10.7,0.1262571,0.13551429999999998,0.0,75.12,10.4,9.755714285714284,0.3228333,33.8,23.4,3.0,94.43428571428569,6.0,97.97,27.98,2
2003-06-11,2002/2003,Jun,50,16.498571428571427,22.3,21.861428571428593,17.54,20.664285714285747,22.879999999999995,23.2,18.45000000000005,9.0,15.62,20.970000000000027,6.642857142857142,3.1999999999999886,33.450000000000045,24.918571428571447,32.224999999999994,26.164285714285747,28.950000000000035,27.850000000000023,23.93000000000001,21.899999999999977,24.600000000000023,0.2072833,7.58,9.4,0.2976,0.2366333,0.0,82.03,123.8,3.2771428571428567,0.3291857,33.2,5.757142857142857,0.0,94.57571428571428,4.0,97.83,27.975,3
2003-06-18,2002/2003,Jun,51,17.715714285714284,22.4,23.025714285714308,18.19,21.27857142857145,23.470000000000034,23.066666666666666,20.150000000000034,14.200000000000045,17.41,22.75,11.628571428571432,1.6999999999999886,32.75,23.61285714285717,32.95,24.750000000000014,28.235714285714298,26.600000000000023,22.570000000000054,23.350000000000023,24.640000000000054,0.1851429,67.75,12.0,0.1695286,0.13895710000000006,2.0,90.65,20.5,20.971428571428564,0.4149286,35.0,5.142857142857143,6.0,86.23142857142857,7.0,95.3,28.100000000000005,4
2003-06-25,2002/2003,Jun,52,17.797142857142855,22.4,23.100000000000016,18.58,21.79285714285717,23.800000000000008,23.025,21.05000000000001,12.599999999999964,17.13,22.530000000000033,8.357142857142843,2.0,35.75,23.334285714285745,30.78,24.70714285714289,30.63571428571432,26.700000000000053,21.27000000000004,23.200000000000053,22.69,0.1636286,42.73,9.25,0.2,0.19028570000000006,1.0,88.47,16.0,7.377142857142857,0.2915429,33.7,7.700000000000001,1.0,89.66285714285713,6.0,98.58,29.2,6
2003-07-02,2003/2004,Jul,1,17.29,21.6,22.608571428571462,18.06,20.821428571428594,23.330000000000037,22.5,19.650000000000034,11.900000000000036,15.78,21.120000000000005,6.871428571428575,4.300000000000011,34.950000000000045,21.494285714285738,31.975,21.64285714285717,31.49285714285717,23.350000000000023,19.510000000000048,23.050000000000008,24.76000000000005,0.2485,36.66,6.5,0.2142143,0.2251571,1.0,81.78,20.7,6.6099999999999985,0.2069286,34.6,29.037142857142854,2.0,93.22571428571429,2.0,99.7,28.133333333333336,2
2003-07-09,2003/2004,Jul,2,15.487142857142857,21.8,20.84714285714288,16.16,18.99285714285716,21.550000000000008,22.26,17.850000000000023,13.5,14.49,19.830000000000037,7.2857142857142865,7.400000000000035,34.350000000000016,23.024285714285746,32.64,24.31428571428573,31.70714285714289,27.0,21.52000000000004,20.900000000000034,25.280000000000033,0.2059143,21.49,7.2,0.1475286,0.2694571,0.0,84.2,77.96,18.192857142857143,0.1913857,35.4,16.928571428571427,5.0,94.93285714285715,7.0,99.82,28.6,2
2003-07-16,2003/2004,Jul,3,15.808571428571426,21.9,21.207142857142877,16.72,19.97857142857145,22.120000000000005,22.133333333333336,18.650000000000034,14.5,14.61,19.95000000000005,8.28571428571431,3.8000000000000114,30.950000000000053,24.325714285714305,31.8,25.550000000000033,28.435714285714322,26.55000000000007,23.530000000000033,21.20000000000005,24.330000000000037,0.2886857,24.31,9.2,0.2482,0.26277140000000004,0.0,95.97,52.4,13.732857142857144,0.1368,33.8,53.061428571428564,5.0,94.56428571428572,6.0,99.35,27.6,5
2003-07-23,2003/2004,Jul,4,15.721428571428573,21.7,21.115714285714308,17.21,19.750000000000007,22.670000000000016,22.3,18.55000000000001,12.200000000000045,14.1,19.400000000000034,9.442857142857155,2.900000000000034,30.850000000000023,23.55285714285716,32.40000000000001,24.74285714285718,27.350000000000023,26.050000000000008,22.75,21.100000000000023,24.280000000000033,0.2087857,23.16,11.2,0.2052429,0.1842,0.0,87.95,152.2,11.685714285714285,0.2521143,33.2,5.602857142857141,4.0,91.29714285714284,3.0,96.53,26.6,1
2003-07-30,2003/2004,Jul,5,15.697142857142856,20.7,21.064285714285727,16.78,19.95000000000002,22.129999999999995,21.78333333333333,18.25,14.600000000000026,14.27,19.55000000000001,9.700000000000014,2.300000000000012,33.150000000000034,23.68000000000001,32.82,24.61428571428573,29.850000000000033,25.75,22.94,23.0,23.850000000000023,0.2621429,23.24,9.1,0.2668286,0.2182286,0.0,88.13,11.2,11.73857142857143,0.10365710000000003,34.3,6.4,4.0,92.08142857142856,7.0,98.43,26.75,1
2003-08-06,2003/2004,Aug,6,14.481428571428573,17.4,19.547142857142887,17.34,18.607142857142872,22.700000000000053,20.075,14.150000000000036,9.0,10.54,14.850000000000026,5.885714285714292,3.300000000000012,31.350000000000023,22.63857142857145,31.2,23.44285714285718,27.67857142857145,24.800000000000008,21.04000000000002,22.80000000000007,22.879999999999995,0.2931,21.18,6.6,0.32344290000000003,0.2531714,0.0,91.8,11.8,5.3585714285714285,0.22915,35.0,13.718571428571426,1.0,97.69285714285714,7.0,99.05,28.075,0
2003-08-13,2003/2004,Aug,7,14.168571428571427,20.5,19.450000000000028,15.19,19.921428571428606,20.600000000000023,21.22,17.650000000000034,10.400000000000034,11.79,16.600000000000026,5.828571428571429,2.400000000000034,32.05000000000001,21.995714285714307,30.86666666666667,22.72142857142861,28.035714285714306,24.600000000000023,21.05000000000001,24.05000000000007,23.800000000000008,0.3348429,2.6,9.9,0.4350571,0.3769143,0.0,89.7,20.7,11.982857142857144,0.2340571,32.9,4.692857142857143,4.0,94.42428571428572,7.0,98.85,29.4,0
2003-08-20,2003/2004,Aug,8,14.801428571428573,21.3,20.15285714285716,16.0,20.078571428571454,21.430000000000007,22.03333333333333,18.05000000000001,11.300000000000011,13.59,18.830000000000037,7.3714285714285745,2.400000000000034,27.050000000000008,22.254285714285746,32.43333333333333,23.24285714285716,24.17857142857145,26.050000000000008,20.650000000000034,23.400000000000034,25.570000000000054,0.1477,11.18,10.4,0.1994286,0.1501,0.0,92.93,8.1,9.245714285714287,0.1589429,32.0,9.7,4.0,94.14,7.0,99.1,27.95,0
2003-08-27,2003/2004,Aug,9,14.585714285714287,21.3,19.888571428571442,16.01,18.85000000000003,21.379999999999995,22.000000000000004,17.650000000000034,9.899999999999975,12.74,17.75,5.857142857142858,2.7000000000000446,32.55000000000001,23.99714285714289,30.95,25.471428571428586,27.964285714285737,26.950000000000053,22.330000000000037,23.650000000000034,24.650000000000034,0.2688857,39.62,9.6,0.2454286,0.1847,1.0,88.3,21.2,28.212857142857143,0.2191714,33.5,34.614285714285714,5.0,96.75571428571428,7.0,99.43,26.700000000000006,0
2003-09-03,2003/2004,Sep,10,15.331428571428573,20.0,20.700000000000028,16.85,19.650000000000016,22.330000000000037,22.133333333333336,18.150000000000034,11.800000000000011,14.13,19.400000000000034,6.657142857142852,1.8999999999999773,32.950000000000045,23.48285714285717,31.725,24.685714285714287,29.821428571428594,26.350000000000023,22.170000000000016,22.900000000000034,23.870000000000005,0.17074289999999998,39.83,7.8,0.1892571,0.16695,1.0,89.68,138.3,3.148571428571429,0.1268571,42.2,8.657142857142857,0.0,96.47142857142856,5.0,99.53,27.6,2
2003-09-10,2003/2004,Sep,11,15.12857142857143,21.6,20.494285714285727,16.34,21.107142857142886,21.75,21.8,20.150000000000034,7.399999999999977,13.46,18.620000000000005,5.071428571428563,1.3999999999999773,30.75,23.381428571428586,32.349999999999994,25.11428571428576,27.69285714285716,26.100000000000023,22.280000000000033,23.55000000000007,26.280000000000033,0.2544571,12.95,5.2,0.2411429,0.1987,0.0,94.55,12.1,2.2071428571428573,0.2065,33.4,12.285714285714288,0.0,98.12285714285713,7.0,99.83,30.2,0
2003-09-17,2003/2004,Sep,12,16.61714285714286,21.4,21.96000000000002,18.49,20.792857142857173,23.73000000000001,22.066666666666666,18.05000000000001,12.399999999999974,15.46,20.850000000000023,7.299999999999995,2.6999999999999886,31.75,23.867142857142877,32.925,25.200000000000035,28.407142857142873,27.0,22.5,24.400000000000034,25.93000000000001,0.2074,16.38,8.1,0.2369571,0.1213143,0.0,86.6,55.1,24.738571428571426,0.1931286,34.5,4.894285714285714,4.0,94.51142857142857,6.0,99.62,28.1,3
2003-09-24,2003/2004,Sep,13,12.535714285714285,18.5,17.362857142857163,15.54,19.13571428571432,20.930000000000007,19.62,15.950000000000045,12.800000000000011,10.32,14.470000000000026,8.542857142857144,4.0,31.050000000000008,24.53285714285716,32.76666666666666,25.33571428571432,27.89285714285717,26.450000000000053,23.140000000000054,23.05000000000007,25.120000000000005,0.2809143,3.63,7.5,0.3135857,0.3539833,0.0,84.38,12.5,10.897142857142857,0.1998714,34.2,16.47142857142857,2.0,93.55428571428571,7.0,99.93,28.075,0
2003-10-01,2003/2004,Oct,14,16.204285714285714,21.3,21.542857142857162,18.66,20.850000000000023,23.830000000000037,21.75,18.850000000000023,9.699999999999989,14.78,20.129999999999995,5.8999999999999915,4.100000000000024,28.25,24.035714285714306,33.15,25.264285714285737,25.464285714285737,27.300000000000008,22.580000000000037,24.75,25.780000000000033,0.2723143,31.09,8.3,0.3237,0.2755,1.0,90.28,89.8,12.291428571428568,0.28522859999999994,33.9,6.128571428571429,3.0,97.64571428571426,7.0,99.45,27.700000000000006,0
2003-10-08,2003/2004,Oct,15,15.060000000000002,16.8,20.29714285714288,17.57,19.078571428571447,22.920000000000016,20.25,15.050000000000011,12.0,12.07,16.930000000000007,7.585714285714272,1.8000000000000114,32.350000000000016,24.33428571428573,33.675,25.821428571428594,26.73571428571432,27.600000000000023,22.68000000000001,20.850000000000023,25.640000000000054,0.1928,22.74,8.1,0.1882571,0.2322667,0.0,84.77,10.6,9.805714285714286,0.2636143,33.0,8.1,3.0,94.85857142857141,6.0,99.47,27.8,0
2003-10-15,2003/2004,Oct,16,17.04,21.8,22.3814285714286,18.91,21.178571428571466,24.100000000000023,22.54,19.850000000000023,13.199999999999989,15.34,20.730000000000018,8.900000000000002,2.8999999999999773,34.150000000000034,24.5514285714286,32.8,26.19285714285717,30.992857142857165,27.80000000000007,23.700000000000053,23.850000000000023,25.890000000000054,0.2584286,32.16,8.2,0.2618143,0.1715857,1.0,75.3,21.9,13.100000000000005,0.1834667,33.6,0.98,4.0,90.86714285714287,7.0,98.2,27.6,2
2003-10-22,2003/2004,Oct,17,17.76285714285714,21.8,22.97857142857145,19.5,21.97857142857145,24.600000000000023,22.47142857142857,19.75,8.099999999999966,15.09,20.430000000000007,5.48571428571429,5.699999999999987,32.350000000000016,24.524285714285732,34.33333333333333,25.478571428571463,30.76428571428573,27.400000000000034,23.120000000000005,24.050000000000008,27.530000000000033,0.1611,32.3,7.5,0.1802714,0.1629714,1.0,64.08,4.01,6.0442857142857145,0.2614571,31.9,5.385714285714285,1.0,95.77142857142857,7.0,99.43,28.28333333333333,2
2003-10-29,2003/2004,Oct,18,18.052857142857142,22.3,23.272857142857166,19.32,21.107142857142865,24.400000000000034,22.525,19.350000000000023,12.600000000000026,16.3,21.670000000000016,6.985714285714308,6.599999999999965,32.25,25.644285714285736,32.35,26.9714285714286,30.307142857142885,28.600000000000023,23.900000000000034,25.5,26.350000000000023,0.2314714,10.43,6.3,0.1935714,0.16885,0.0,65.62,17.2,10.184285714285714,0.1843,32.5,6.357142857142858,3.0,93.97,7.0,99.5,26.2,3
2003-11-05,2003/2004,Nov,19,17.83428571428571,21.4,23.102857142857157,18.75,21.921428571428603,23.960000000000036,22.775,20.650000000000034,14.800000000000011,17.03,22.350000000000023,11.042857142857144,7.199999999999987,33.75,23.9214285714286,32.65000000000001,24.978571428571428,30.321428571428594,28.149999999999977,21.620000000000005,24.350000000000023,25.970000000000034,0.2774571,19.5,9.3,0.2858143,0.1630714,0.0,68.68,19.4,5.994285714285715,0.2537286,35.0,1.7214285714285713,2.0,86.10142857142857,5.0,95.15,27.575000000000006,3
