DATE,YYYY,MM,DD,WEEK_OF_YEAR,CAL_WEEK_OF_YEAR,TMAX,TMIN,TAVG,TDTR,PRCP,SAT_PRECIP,RA_AIR_TEMP,RA_DP_TEMP,RA_REL_HUM,RA_SPEC_HUM,RA_MIN_AIR_TEMP,RA_MAX_AIR_TEMP,RA_PRECIP_AMT,RA_TDTR,RA_TAVG,RA_SAT_PRECIP
1994-02-03,1994,2,34,5,5,28.9,21.1,25.0,7.8,0.3,0.0,24.57000000000005,19.730000000000018,74.38,14.28,24.150000000000034,25.150000000000034,1.0,1.0,24.650000000000034,0.0
1994-02-04,1994,2,35,5,5,28.9,22.2,25.5,6.7,3.3,0.0,24.24000000000001,20.350000000000023,79.12,14.89,23.650000000000034,24.75,4.5,1.099999999999966,24.200000000000045,0.0
1994-02-05,1994,2,36,6,5,29.4,21.1,25.2,8.3,1.0,0.0,24.720000000000027,20.210000000000036,76.02,14.76,24.150000000000034,25.75,0.4,1.599999999999966,24.950000000000045,0.0
1994-02-06,1994,2,37,6,5,28.9,21.7,25.3,7.2,1.5,0.0,24.620000000000005,19.28000000000003,72.1,13.91,23.75,25.55000000000001,0.2,1.8000000000000114,24.649999999999977,0.0
1994-02-07,1994,2,38,6,6,29.4,21.1,25.2,8.3,0.0,0.0,23.75,19.840000000000032,78.65,14.38,23.05000000000001,24.350000000000023,2.0,1.3000000000000114,23.700000000000045,0.0
1994-02-08,1994,2,39,6,6,28.9,22.2,25.5,6.7,0.0,0.0,24.560000000000002,19.02000000000004,71.3,13.67,23.850000000000023,25.650000000000034,0.2,1.8000000000000114,24.75,0.0
1994-02-09,1994,2,40,6,6,28.3,23.3,25.8,5.0,0.5,0.0,24.79000000000002,19.129999999999995,70.65,13.76,24.05000000000001,26.05000000000001,0.0,2.0,25.05000000000001,0.0
1994-02-10,1994,2,41,6,6,28.9,21.1,25.0,7.8,0.0,0.0,24.870000000000005,19.379999999999995,71.47,13.96,24.150000000000034,25.950000000000045,0.2,1.8000000000000114,25.050000000000068,0.0
1994-02-11,1994,2,42,6,6,30.0,22.8,26.4,7.2,0.0,0.0,24.939999999999998,19.25,70.67,13.84,24.150000000000034,26.25,0.1,2.099999999999966,25.200000000000045,0.0
1994-02-12,1994,2,43,7,6,30.0,22.2,26.1,7.8,0.3,0.0,24.75,19.450000000000045,72.55,14.06,23.650000000000034,25.950000000000045,1.4,2.3000000000000114,24.800000000000068,0.0
1994-02-13,1994,2,44,7,6,30.6,21.1,25.9,9.5,7.1,0.0,24.210000000000036,20.110000000000014,78.18,14.63,22.350000000000023,26.150000000000034,4.4,3.8000000000000114,24.25,0.0
1994-02-14,1994,2,45,7,7,28.3,22.2,25.2,6.1,1.8,0.0,24.25,19.650000000000034,75.38,14.22,23.350000000000023,25.55000000000001,0.9,2.1999999999999886,24.450000000000045,0.0
1994-02-15,1994,2,46,7,7,28.9,20.6,24.8,8.3,0.0,0.0,24.170000000000016,18.74000000000001,71.8,13.47,23.150000000000034,25.450000000000045,1.4,2.3000000000000114,24.300000000000068,0.0
1994-02-16,1994,2,47,7,7,30.0,21.7,25.9,8.3,0.3,0.0,24.650000000000034,19.02000000000004,71.03,13.71,23.55000000000001,26.05000000000001,0.4,2.5,24.80000000000001,0.0
1994-02-17,1994,2,48,7,7,30.6,21.7,26.2,8.9,0.0,0.0,24.420000000000016,19.140000000000043,72.57,13.81,23.25,26.150000000000034,0.4,2.900000000000034,24.700000000000045,0.0
1994-02-18,1994,2,49,7,7,30.6,21.1,25.9,9.5,3.0,0.0,24.32000000000005,19.420000000000016,73.98,14.04,23.350000000000023,25.05000000000001,0.5,1.6999999999999886,24.200000000000045,0.0
1994-02-19,1994,2,50,8,7,29.4,21.1,25.2,8.3,0.0,0.0,24.25,20.120000000000005,77.82,14.71,23.25,25.25,3.1,2.0,24.25,0.0
1994-02-20,1994,2,51,8,7,30.6,22.8,26.7,7.8,0.0,0.0,24.120000000000005,20.32000000000005,79.5,14.88,22.950000000000045,25.650000000000034,2.8,2.6999999999999886,24.300000000000068,0.0
1994-02-21,1994,2,52,8,8,30.0,21.1,25.5,8.9,4.6,0.0,24.210000000000036,19.900000000000034,76.82,14.48,23.150000000000034,25.55000000000001,2.9,2.3999999999999773,24.350000000000023,0.0
1994-02-22,1994,2,53,8,8,30.6,21.1,25.9,9.5,2.5,0.0,23.379999999999995,19.850000000000023,80.75,14.47,22.55000000000001,24.350000000000023,7.2,1.8000000000000114,23.450000000000045,0.0
1994-02-23,1994,2,54,8,8,29.4,21.1,25.2,8.3,2.8,0.0,23.960000000000036,20.07000000000005,78.85,14.63,23.25,24.75,3.2,1.5,24.0,0.0
1994-02-24,1994,2,55,8,8,29.4,21.1,25.2,8.3,0.3,0.0,24.370000000000005,19.590000000000032,74.73,14.19,23.150000000000034,25.650000000000034,1.1,2.5,24.400000000000034,0.0
1994-02-25,1994,2,56,8,8,30.0,21.7,25.9,8.3,0.0,0.0,24.510000000000048,19.720000000000027,74.55,14.3,23.55000000000001,25.75,0.6,2.1999999999999886,24.649999999999977,0.0
1994-02-26,1994,2,57,9,8,28.3,20.6,24.5,7.7,5.3,0.0,24.140000000000043,19.939999999999998,77.3,14.51,23.55000000000001,25.150000000000034,0.8,1.6000000000000227,24.350000000000023,0.0
1994-02-27,1994,2,58,9,8,29.4,20.6,25.0,8.8,5.3,0.0,23.760000000000048,20.170000000000016,80.43,14.75,22.25,25.450000000000045,1.8,3.2000000000000455,23.850000000000023,0.0
1994-02-28,1994,2,59,9,9,30.0,21.1,25.5,8.9,0.0,0.0,24.480000000000018,20.510000000000048,78.8,15.06,22.25,26.950000000000045,2.0,4.7000000000000455,24.600000000000023,0.0
1994-03-01,1994,3,60,9,9,28.3,22.2,25.2,6.1,10.2,0.0,23.670000000000016,20.83000000000004,84.12,15.34,22.350000000000023,24.75,7.4,2.3999999999999773,23.55000000000001,0.0
1994-03-02,1994,3,61,9,9,28.3,22.2,25.2,6.1,1.3,0.0,23.33000000000004,20.600000000000023,84.9,15.13,22.350000000000023,24.450000000000045,4.1,2.1000000000000227,23.400000000000034,0.0
1994-03-03,1994,3,62,9,9,30.6,22.2,26.4,8.4,0.0,0.0,24.24000000000001,20.83000000000004,81.48,15.38,23.150000000000034,26.350000000000023,0.4,3.1999999999999886,24.75,0.0
1994-03-04,1994,3,63,9,9,31.1,22.8,27.0,8.3,0.0,0.0,24.670000000000016,21.0,80.08,15.51,23.650000000000034,25.75,0.2,2.099999999999966,24.700000000000045,0.0
1994-03-05,1994,3,64,10,9,28.3,23.3,25.8,5.0,1.8,0.0,23.900000000000034,20.970000000000027,83.8,15.49,22.75,25.05000000000001,5.1,2.3000000000000114,23.899999999999977,0.0
1994-03-06,1994,3,65,10,9,29.4,21.7,25.5,7.7,0.0,0.0,24.350000000000023,20.480000000000018,78.85,14.99,23.150000000000034,26.150000000000034,0.6,3.0,24.650000000000034,0.0
1994-03-07,1994,3,66,10,10,30.0,22.2,26.1,7.8,2.5,7.15,24.670000000000016,20.450000000000045,77.4,14.97,23.850000000000023,25.850000000000023,0.9,2.0,24.850000000000023,7.15
1994-03-08,1994,3,67,10,10,30.0,21.1,25.5,8.9,0.3,0.0,24.30000000000001,19.450000000000045,74.3,14.09,23.55000000000001,25.650000000000034,0.3,2.1000000000000227,24.600000000000023,0.0
1994-03-09,1994,3,68,10,10,31.1,21.1,26.1,10.0,0.5,0.0,24.890000000000043,20.0,74.32,14.62,23.75,26.650000000000034,0.2,2.900000000000034,25.200000000000045,0.0
1994-03-10,1994,3,69,10,10,30.6,23.3,27.0,7.3,0.0,0.0,24.650000000000034,20.49000000000001,77.65,15.04,23.450000000000045,25.650000000000034,1.9,2.1999999999999886,24.550000000000068,0.0
1994-03-11,1994,3,70,10,10,29.4,23.3,26.3,6.1,0.0,0.0,24.730000000000018,19.52000000000004,72.78,14.13,23.55000000000001,26.350000000000023,0.4,2.8000000000000114,24.950000000000045,0.0
1994-03-12,1994,3,71,11,10,28.9,22.2,25.5,6.7,16.0,0.0,23.950000000000045,20.75,82.22,15.24,23.25,24.650000000000034,2.75,1.400000000000034,23.950000000000045,0.0
1994-03-13,1994,3,72,11,10,28.9,21.1,25.0,7.8,0.0,0.0,24.060000000000002,19.090000000000032,74.05,13.78,22.650000000000034,25.950000000000045,0.24,3.3000000000000114,24.300000000000068,0.0
1994-03-14,1994,3,73,11,11,30.0,21.1,25.5,8.9,0.0,0.0,23.879999999999995,18.700000000000045,72.73,13.44,22.450000000000045,25.75,0.9,3.2999999999999545,24.100000000000023,0.0
1994-03-15,1994,3,74,11,11,30.6,21.7,26.2,8.9,0.0,0.0,24.27000000000004,20.0,77.25,14.59,22.350000000000023,26.75,1.7,4.399999999999977,24.55000000000001,0.0
1994-03-16,1994,3,75,11,11,32.2,21.7,27.0,10.5,0.0,0.0,24.80000000000001,19.350000000000023,71.75,14.02,23.05000000000001,26.950000000000045,0.6,3.900000000000034,25.0,0.0
1994-03-17,1994,3,76,11,11,32.2,22.2,27.2,10.0,0.0,0.0,24.980000000000018,20.150000000000034,74.8,14.74,23.150000000000034,27.350000000000023,0.0,4.199999999999989,25.25,0.0
1994-03-18,1994,3,77,11,11,32.8,21.7,27.2,11.1,0.0,0.0,25.090000000000032,20.430000000000007,75.62,14.99,23.450000000000045,26.950000000000045,0.1,3.5,25.200000000000045,0.0
1994-03-19,1994,3,78,12,11,31.7,21.7,26.7,10.0,0.0,0.0,24.860000000000014,19.650000000000034,72.78,14.27,23.150000000000034,26.850000000000023,0.0,3.6999999999999886,25.0,0.0
1994-03-20,1994,3,79,12,11,30.6,20.6,25.6,10.0,0.0,0.0,24.720000000000027,20.30000000000001,76.45,14.86,23.850000000000023,26.25,0.5,2.3999999999999773,25.05000000000001,0.0
1994-03-21,1994,3,80,12,12,31.7,22.8,27.2,8.9,0.0,0.0,25.33000000000004,20.30000000000001,73.88,14.85,23.650000000000034,27.150000000000034,0.0,3.5,25.400000000000034,0.0
1994-03-22,1994,3,81,12,12,30.0,21.1,25.5,8.9,0.0,0.0,25.05000000000001,19.850000000000023,73.02,14.49,23.650000000000034,26.850000000000023,0.0,3.1999999999999886,25.25,0.0
1994-03-23,1994,3,82,12,12,30.0,22.2,26.1,7.8,0.0,0.0,25.02000000000004,20.600000000000023,76.72,15.17,23.650000000000034,26.950000000000045,0.5,3.3000000000000114,25.300000000000068,0.0
1994-03-24,1994,3,83,12,12,31.1,22.2,26.7,8.9,0.0,0.0,25.189999999999998,19.870000000000005,72.28,14.45,24.25,26.05000000000001,1.4,1.8000000000000114,25.149999999999977,0.0
1994-03-25,1994,3,84,12,12,33.3,22.2,27.8,11.1,0.0,0.0,25.110000000000014,20.370000000000005,75.1,14.93,23.950000000000045,26.850000000000023,1.4,2.8999999999999773,25.400000000000034,0.0
1994-03-26,1994,3,85,13,12,31.7,23.9,27.8,7.8,0.0,46.62,25.52000000000004,21.230000000000018,77.35,15.75,24.450000000000045,26.75,1.56,2.2999999999999545,25.600000000000023,46.62
1994-03-27,1994,3,86,13,12,30.0,22.8,26.4,7.2,0.0,0.0,25.33000000000004,20.83000000000004,76.43,15.37,24.25,26.850000000000023,0.2,2.6000000000000227,25.55000000000001,0.0
1994-03-28,1994,3,87,13,13,30.0,23.3,26.6,6.7,1.0,0.0,24.700000000000045,19.930000000000007,74.68,14.46,24.350000000000023,25.55000000000001,1.6,1.1999999999999886,24.950000000000045,0.0
1994-03-29,1994,3,88,13,13,30.0,23.3,26.6,6.7,0.5,0.0,24.160000000000025,19.650000000000034,76.03,14.24,23.75,25.450000000000045,1.7,1.7000000000000455,24.600000000000023,0.0
1994-03-30,1994,3,89,13,13,29.4,21.7,25.5,7.7,1.0,0.0,24.920000000000016,19.52000000000004,71.95,14.12,23.950000000000045,25.950000000000045,0.9,2.0,24.950000000000045,0.0
1994-03-31,1994,3,90,13,13,30.6,22.2,26.4,8.4,0.0,0.0,25.090000000000032,19.430000000000007,71.03,14.06,24.05000000000001,26.650000000000034,0.4,2.6000000000000227,25.350000000000023,0.0
1994-04-01,1994,4,91,13,13,31.1,22.8,27.0,8.3,0.0,0.0,25.03000000000003,20.200000000000045,74.45,14.71,23.650000000000034,26.75,0.1,3.099999999999966,25.200000000000045,0.0
1994-04-02,1994,4,92,14,13,31.1,22.2,26.7,8.9,0.3,0.0,25.090000000000032,20.730000000000018,76.85,15.21,23.950000000000045,26.75,0.3,2.7999999999999545,25.350000000000023,0.0
1994-04-03,1994,4,93,14,13,30.0,22.8,26.4,7.2,0.5,0.0,25.24000000000001,20.55000000000001,75.07,15.02,24.350000000000023,26.150000000000034,0.6,1.8000000000000114,25.25,0.0
1994-04-04,1994,4,94,14,14,30.0,22.8,26.4,7.2,0.0,0.0,25.260000000000048,19.930000000000007,72.28,14.47,24.05000000000001,26.850000000000023,0.4,2.8000000000000114,25.450000000000045,0.0
1994-04-05,1994,4,95,14,14,30.0,22.2,26.1,7.8,1.5,0.0,25.0,20.180000000000007,74.6,14.79,23.850000000000023,26.450000000000045,1.2,2.6000000000000227,25.150000000000034,0.0
1994-04-06,1994,4,96,14,14,29.4,22.8,26.1,6.6,3.6,0.0,24.77000000000004,20.75,78.6,15.34,23.150000000000034,26.25,2.2,3.099999999999966,24.700000000000045,0.0
1994-04-07,1994,4,97,14,14,30.0,22.8,26.4,7.2,4.8,0.0,24.810000000000002,21.08000000000004,79.72,15.58,23.950000000000045,25.950000000000045,1.3,2.0,24.950000000000045,0.0
1994-04-08,1994,4,98,14,14,29.4,23.9,26.6,5.5,0.0,0.0,23.950000000000045,20.100000000000023,79.07,14.68,23.350000000000023,24.450000000000045,2.3,1.1000000000000227,23.900000000000034,0.0
1994-04-09,1994,4,99,15,14,29.4,21.1,25.2,8.3,0.0,0.0,24.090000000000032,19.430000000000007,75.4,14.08,22.850000000000023,26.350000000000023,1.4,3.5,24.600000000000023,0.0
1994-04-10,1994,4,100,15,14,27.2,22.8,25.0,4.4,2.5,0.0,24.260000000000048,21.150000000000034,82.8,15.66,23.55000000000001,24.850000000000023,9.3,1.3000000000000114,24.200000000000045,0.0
1994-04-11,1994,4,101,15,15,30.0,22.8,26.4,7.2,4.3,0.0,23.83000000000004,21.400000000000034,86.43,15.9,23.25,24.350000000000023,19.3,1.1000000000000227,23.80000000000001,0.0
1994-04-12,1994,4,102,15,15,28.3,22.8,25.5,5.5,10.2,0.0,24.510000000000048,19.600000000000023,74.53,14.22,23.450000000000045,25.650000000000034,1.0,2.1999999999999886,24.550000000000068,0.0
1994-04-13,1994,4,103,15,15,28.9,23.3,26.1,5.6,0.0,0.0,24.28000000000003,18.80000000000001,71.43,13.48,23.55000000000001,25.450000000000045,0.5,1.900000000000034,24.5,0.0
1994-04-14,1994,4,104,15,15,29.4,22.8,26.1,6.6,0.5,0.0,24.420000000000016,19.07000000000005,72.2,13.73,23.150000000000034,26.450000000000045,1.3,3.3000000000000114,24.800000000000068,0.0
1994-04-15,1994,4,105,15,15,28.9,22.8,25.8,6.1,8.1,0.0,23.960000000000036,20.200000000000045,79.55,14.73,23.150000000000034,24.75,4.6,1.599999999999966,23.950000000000045,0.0
1994-04-16,1994,4,106,16,15,29.4,22.2,25.8,7.2,2.5,0.0,24.99000000000001,19.75,72.52,14.3,24.350000000000023,26.150000000000034,1.8,1.8000000000000114,25.25,0.0
1994-04-17,1994,4,107,16,15,29.4,22.8,26.1,6.6,7.4,0.0,24.32000000000005,20.200000000000045,77.95,14.76,23.350000000000023,25.650000000000034,5.2,2.3000000000000114,24.5,0.0
1994-04-18,1994,4,108,16,16,30.0,22.8,26.4,7.2,0.0,0.0,24.260000000000048,20.30000000000001,78.55,14.84,23.650000000000034,25.450000000000045,2.2,1.8000000000000114,24.550000000000068,0.0
1994-04-19,1994,4,109,16,16,29.4,22.2,25.8,7.2,0.8,0.0,24.150000000000034,20.180000000000007,78.47,14.73,23.650000000000034,24.850000000000023,0.7,1.1999999999999886,24.25,0.0
1994-04-20,1994,4,110,16,16,29.4,22.2,25.8,7.2,0.0,0.0,25.02000000000004,19.55000000000001,71.72,14.17,23.75,26.450000000000045,1.8,2.7000000000000455,25.100000000000023,0.0
1994-04-21,1994,4,111,16,16,29.4,22.8,26.1,6.6,12.4,0.0,24.99000000000001,19.670000000000016,72.35,14.25,23.850000000000023,26.650000000000034,0.5,2.8000000000000114,25.25,0.0
1994-04-22,1994,4,112,16,16,30.6,22.8,26.7,7.8,0.0,0.0,25.08000000000004,19.80000000000001,72.55,14.39,24.150000000000034,26.25,0.0,2.099999999999966,25.200000000000045,0.0
1994-04-23,1994,4,113,17,16,31.7,22.2,27.0,9.5,0.0,0.0,25.200000000000045,19.930000000000007,72.45,14.52,23.950000000000045,27.05000000000001,0.0,3.099999999999966,25.5,0.0
1994-04-24,1994,4,114,17,16,31.7,23.3,27.5,8.4,0.0,0.0,25.810000000000002,21.430000000000007,76.97,15.96,24.450000000000045,27.75,0.8,3.2999999999999545,26.100000000000023,0.0
1994-04-25,1994,4,115,17,17,31.7,23.9,27.8,7.8,0.0,0.0,25.970000000000027,21.58000000000004,77.1,16.15,24.450000000000045,27.55000000000001,1.1,3.099999999999966,26.0,0.0
1994-04-26,1994,4,116,17,17,31.1,22.8,27.0,8.3,0.0,0.0,25.680000000000007,21.77000000000004,79.25,16.32,24.05000000000001,27.850000000000023,1.2,3.8000000000000114,25.950000000000045,0.0
1994-04-27,1994,4,117,17,17,31.1,23.9,27.5,7.2,10.2,5.32,25.0,21.600000000000023,81.68,16.17,23.850000000000023,25.75,3.7,1.8999999999999773,24.80000000000001,5.32
1994-04-28,1994,4,118,17,17,31.1,23.3,27.2,7.8,0.0,35.85,25.28000000000003,22.129999999999995,82.85,16.69,24.25,26.75,3.7,2.5,25.5,35.85
1994-04-29,1994,4,119,17,17,30.0,23.9,27.0,6.1,0.3,15.06,25.920000000000016,22.870000000000005,83.47,17.42,24.75,27.450000000000045,4.2,2.7000000000000455,26.100000000000023,15.06
1994-04-30,1994,4,120,18,17,33.3,23.9,28.6,9.4,0.0,9.32,25.980000000000018,22.600000000000023,81.8,17.11,24.950000000000045,27.350000000000023,1.3,2.3999999999999773,26.150000000000034,9.32
1994-05-01,1994,5,121,18,17,32.8,24.4,28.6,8.4,0.0,1.22,26.170000000000016,21.879999999999995,77.57,16.39,24.950000000000045,27.950000000000045,0.0,3.0,26.450000000000045,1.22
1994-05-02,1994,5,122,18,18,31.7,25.0,28.4,6.7,0.0,1.23,26.410000000000025,21.75,75.85,16.25,25.450000000000045,27.850000000000023,0.0,2.3999999999999773,26.650000000000034,1.23
1994-05-03,1994,5,123,18,18,30.0,25.0,27.5,5.0,0.0,0.0,25.900000000000034,21.52000000000004,76.97,16.02,24.650000000000034,27.25,3.4,2.599999999999966,25.950000000000045,0.0
1994-05-04,1994,5,124,18,18,30.0,23.9,27.0,6.1,0.0,0.0,25.33000000000004,21.58000000000004,79.78,16.07,24.950000000000045,26.150000000000034,0.7,1.1999999999999886,25.550000000000068,0.0
1994-05-05,1994,5,125,18,18,30.6,23.9,27.2,6.7,1.3,0.0,25.660000000000025,21.950000000000045,79.95,16.43,24.75,26.05000000000001,2.6,1.3000000000000114,25.399999999999977,0.0
1994-05-06,1994,5,126,18,18,31.1,23.9,27.5,7.2,0.0,0.0,25.840000000000032,22.02000000000004,79.72,16.54,24.950000000000045,27.350000000000023,0.8,2.3999999999999773,26.150000000000034,0.0
1994-05-07,1994,5,127,19,18,30.6,24.4,27.5,6.2,0.0,2.85,25.310000000000002,21.680000000000007,80.43,16.18,24.650000000000034,26.350000000000023,3.2,1.6999999999999886,25.5,2.85
1994-05-08,1994,5,128,19,18,31.7,24.4,28.0,7.3,2.0,0.99,25.090000000000032,21.650000000000034,81.32,16.17,24.05000000000001,26.850000000000023,3.4,2.8000000000000114,25.450000000000045,0.99
1994-05-09,1994,5,129,19,19,30.6,23.9,27.2,6.7,0.0,6.62,24.720000000000027,22.02000000000004,85.07,16.55,24.05000000000001,25.650000000000034,7.0,1.6000000000000227,24.850000000000023,6.62
1994-05-10,1994,5,130,19,19,31.7,23.9,27.8,7.8,0.8,2.17,24.920000000000016,22.350000000000023,85.6,16.83,24.25,25.650000000000034,7.7,1.400000000000034,24.950000000000045,2.17
1994-05-11,1994,5,131,19,19,31.1,22.8,27.0,8.3,0.0,0.0,25.0,21.629999999999995,81.83,16.15,24.150000000000034,26.150000000000034,3.0,2.0,25.150000000000034,0.0
1994-05-12,1994,5,132,19,19,31.7,22.8,27.2,8.9,1.0,0.0,25.129999999999995,21.950000000000045,82.62,16.49,24.25,26.05000000000001,2.7,1.8000000000000114,25.149999999999977,0.0
1994-05-13,1994,5,133,19,19,33.3,23.9,28.6,9.4,0.0,0.0,25.5,22.33000000000004,82.75,16.88,24.650000000000034,26.350000000000023,3.3,1.6999999999999886,25.5,0.0
1994-05-14,1994,5,134,20,19,31.7,23.9,27.8,7.8,26.2,1.28,25.33000000000004,22.600000000000023,84.97,17.16,24.55000000000001,26.05000000000001,6.0,1.5,25.30000000000001,1.28
1994-05-15,1994,5,135,20,19,31.1,24.4,27.8,6.7,0.0,7.96,25.460000000000036,22.350000000000023,83.03,16.88,24.55000000000001,26.450000000000045,3.4,1.900000000000034,25.5,7.96
1994-05-16,1994,5,136,20,20,31.7,23.9,27.8,7.8,1.3,5.09,25.930000000000007,22.430000000000007,81.15,16.98,25.05000000000001,27.450000000000045,2.8,2.400000000000034,26.25,5.09
1994-05-17,1994,5,137,20,20,31.7,24.4,28.0,7.3,0.0,6.7,25.640000000000043,22.700000000000045,83.82,17.24,24.55000000000001,27.05000000000001,4.6,2.5,25.80000000000001,6.7
1994-05-18,1994,5,138,20,20,31.1,24.4,27.8,6.7,6.9,5.74,26.170000000000016,22.83000000000004,81.95,17.41,24.950000000000045,27.650000000000034,1.9,2.6999999999999886,26.300000000000068,5.74
1994-05-19,1994,5,139,20,20,32.8,25.6,29.2,7.2,0.0,0.0,26.670000000000016,23.0,80.58,17.61,25.55000000000001,28.75,1.4,3.1999999999999886,27.149999999999977,0.0
1994-05-20,1994,5,140,20,20,32.8,26.7,29.8,6.1,0.0,5.08,27.32000000000005,22.850000000000023,76.8,17.47,26.05000000000001,29.05000000000001,0.0,3.0,27.55000000000001,5.08
1994-05-21,1994,5,141,21,20,33.3,26.1,29.7,7.2,0.0,0.0,27.310000000000002,22.870000000000005,76.9,17.49,26.25,29.150000000000034,0.0,2.900000000000034,27.700000000000045,0.0
1994-05-22,1994,5,142,21,20,33.9,26.1,30.0,7.8,0.0,0.0,27.24000000000001,23.28000000000003,79.07,17.83,26.25,28.950000000000045,0.0,2.7000000000000455,27.600000000000023,0.0
1994-05-23,1994,5,143,21,21,32.8,25.6,29.2,7.2,0.0,0.0,27.189999999999998,22.870000000000005,77.4,17.36,25.850000000000023,29.05000000000001,0.0,3.1999999999999886,27.450000000000045,0.0
1994-05-24,1994,5,144,21,21,31.7,25.0,28.4,6.7,0.0,0.0,26.720000000000027,21.650000000000034,73.9,16.16,25.75,28.350000000000023,0.0,2.6000000000000227,27.05000000000001,0.0
1994-05-25,1994,5,145,21,21,32.8,23.3,28.0,9.5,1.3,0.0,26.670000000000016,21.629999999999995,74.0,16.16,25.350000000000023,28.350000000000023,0.2,3.0,26.850000000000023,0.0
1994-05-26,1994,5,146,21,21,33.3,24.4,28.8,8.9,0.0,2.77,27.02000000000004,22.5,76.32,17.01,26.150000000000034,28.350000000000023,0.1,2.1999999999999886,27.25,2.77
1994-05-27,1994,5,147,21,21,31.7,26.1,28.9,5.6,0.3,2.5,27.090000000000032,22.350000000000023,75.58,16.89,26.150000000000034,28.55000000000001,0.0,2.3999999999999773,27.350000000000023,2.5
1994-05-28,1994,5,148,22,21,31.1,25.6,28.4,5.5,0.0,1.32,26.03000000000003,22.33000000000004,80.0,16.83,25.350000000000023,26.650000000000034,7.6,1.3000000000000114,26.0,1.32
1994-05-29,1994,5,149,22,21,33.3,25.6,29.5,7.7,0.0,0.0,25.680000000000007,22.620000000000005,83.3,17.15,24.75,27.05000000000001,4.4,2.3000000000000114,25.899999999999977,0.0
1994-05-30,1994,5,150,22,22,31.7,24.4,28.0,7.3,0.0,0.0,25.920000000000016,22.27000000000004,80.55,16.79,24.650000000000034,27.350000000000023,4.4,2.6999999999999886,26.0,0.0
1994-05-31,1994,5,151,22,22,32.2,23.9,28.0,8.3,2.0,0.0,26.210000000000036,22.02000000000004,78.0,16.56,24.850000000000023,28.150000000000034,2.8,3.3000000000000114,26.5,0.0
1994-06-01,1994,6,152,22,22,32.2,25.0,28.6,7.2,0.0,0.0,26.25,22.08000000000004,77.95,16.56,25.150000000000034,27.850000000000023,1.5,2.6999999999999886,26.5,0.0
1994-06-02,1994,6,153,22,22,31.1,25.0,28.0,6.1,0.0,0.0,26.200000000000045,21.80000000000001,76.75,16.28,25.350000000000023,27.75,2.8,2.3999999999999773,26.55000000000001,0.0
1994-06-03,1994,6,154,22,22,32.2,24.4,28.3,7.8,38.1,0.0,25.980000000000018,22.0,78.85,16.49,25.05000000000001,27.350000000000023,2.5,2.3000000000000114,26.200000000000045,0.0
1994-06-04,1994,6,155,23,22,31.7,24.4,28.0,7.3,0.0,5.86,26.379999999999995,22.350000000000023,78.8,16.87,24.850000000000023,28.150000000000034,0.9,3.3000000000000114,26.5,5.86
1994-06-05,1994,6,156,23,22,32.8,25.0,28.9,7.8,2.8,20.23,26.170000000000016,23.150000000000034,83.55,17.7,25.450000000000045,26.850000000000023,5.5,1.3999999999999773,26.150000000000034,20.23
1994-06-06,1994,6,157,23,23,32.2,23.3,27.8,8.9,24.4,16.44,26.05000000000001,24.05000000000001,88.78,18.65,25.350000000000023,27.25,5.5,1.8999999999999773,26.30000000000001,16.44
1994-06-07,1994,6,158,23,23,32.8,24.4,28.6,8.4,0.3,0.0,26.55000000000001,23.30000000000001,82.55,17.83,25.450000000000045,28.05000000000001,0.0,2.599999999999966,26.75,0.0
1994-06-08,1994,6,159,23,23,31.7,25.6,28.7,6.1,0.0,2.3,26.360000000000014,22.730000000000018,80.53,17.19,25.150000000000034,27.650000000000034,0.7,2.5,26.400000000000034,2.3
1994-06-09,1994,6,160,23,23,31.1,25.0,28.0,6.1,0.0,8.53,26.730000000000018,22.200000000000045,76.35,16.67,25.450000000000045,28.450000000000045,0.2,3.0,26.950000000000045,8.53
1994-06-10,1994,6,161,23,23,31.1,24.4,27.8,6.7,0.0,0.0,26.760000000000048,21.900000000000034,74.88,16.39,25.75,28.450000000000045,0.3,2.7000000000000455,27.100000000000023,0.0
1994-06-11,1994,6,162,24,23,31.7,25.0,28.4,6.7,5.1,0.0,26.110000000000014,22.430000000000007,80.35,16.95,25.350000000000023,27.650000000000034,1.0,2.3000000000000114,26.5,0.0
1994-06-12,1994,6,163,24,23,31.7,25.0,28.4,6.7,0.0,1.12,26.410000000000025,22.400000000000034,78.62,16.89,25.650000000000034,27.150000000000034,0.8,1.5,26.400000000000034,1.12
1994-06-13,1994,6,164,24,24,31.7,25.0,28.4,6.7,0.0,1.87,26.27000000000004,21.430000000000007,74.77,15.9,25.350000000000023,27.55000000000001,0.7,2.1999999999999886,26.450000000000045,1.87
1994-06-14,1994,6,165,24,24,31.1,23.9,27.5,7.2,0.0,6.17,26.49000000000001,20.930000000000007,71.48,15.4,25.350000000000023,27.850000000000023,0.0,2.5,26.600000000000023,6.17
1994-06-15,1994,6,166,24,24,31.7,24.4,28.0,7.3,0.0,5.06,25.58000000000004,21.470000000000027,78.0,15.94,25.150000000000034,26.05000000000001,3.6,0.8999999999999773,25.600000000000023,5.06
