week_start_date,year,week_of_year,ST_max_Tmax,ST_mean_Tmax,ST_min_Tmin,ST_mean_Tmin,ST_mean_Tavg,ST_max_Tdtr,ST_mean_Tdtr,ST_min_Tdtr,ST_max_Pday,ST_mean_Pday,SA_max_Pday,SA_mean_Pday,SA_PRECIP_GT1,SA_PRECIP_GT10,SA_PRECIP_GT30,RA_max_Tair,RA_mean_Tair,RA_min_Tair,RA_max_Tdp,RA_mean_Tdp,RA_min_Tdp,RA_max_RHpc,RA_mean_RHpc,RA_min_RHpc,RA_max_RHsp,RA_mean_RHsp,RA_min_RHsp,RA_min_Tmin,RA_mean_Tmin,RA_max_Tmax,RA_mean_Tmax,RA_max_Tdtr,RA_mean_Tdtr,RA_min_Tdtr,RA_max_Tavg,RA_mean_Tavg,RA_min_Tavg,RA_mean_Pday,RA_max_Pday,ndvi_ne,ndvi_sw,ndvi_nw,ndvi_se
2000-10-21,2000,43,35.5,34.525,21.0,21.62,27.8,14.0,12.766666666666666,10.7,3.0,1.5,22.68,7.315714285714286,5.0,2.0,0.0,28.420000000000016,26.690000000000023,24.79000000000002,23.43000000000001,22.12142857142859,20.970000000000027,88.62,77.92571428571429,67.07,18.23,16.81714285714286,15.65,18.75,21.32142857142858,37.05000000000001,34.764285714285734,17.80000000000001,13.442857142857154,8.400000000000034,30.399999999999977,28.042857142857144,26.550000000000008,2.157142857142857,4.3,0.3673,0.3258,0.30555,0.45538
2000-10-28,2000,44,35.2,34.3,21.1,22.049999999999997,28.066666666666666,12.5,12.266666666666666,12.0,4.1,1.15,15.36,6.505714285714286,6.0,2.0,0.0,28.340000000000032,26.27000000000002,24.140000000000047,23.160000000000025,22.002857142857163,20.710000000000036,94.05,79.17142857142856,69.33,17.84,16.72714285714286,15.36,19.25,21.392857142857167,39.05000000000001,34.335714285714296,18.0,12.94285714285713,5.800000000000012,30.050000000000008,27.86428571428574,25.149999999999977,3.7714285714285714,15.6,0.2951,0.2796167,0.21151999999999999,0.3044
2000-11-04,2000,45,35.4,34.475,21.5,22.24285714285714,28.275000000000002,13.2,12.375,11.5,13.0,4.333333333333333,16.86,7.892857142857143,6.0,3.0,0.0,29.56,27.907142857142883,25.70000000000005,22.800000000000008,21.52285714285717,19.54000000000002,85.15,71.0957142857143,61.3,17.54,16.29,14.41,21.05000000000001,21.96428571428573,37.650000000000034,35.507142857142874,16.600000000000026,13.542857142857144,8.199999999999989,29.550000000000008,28.735714285714298,27.149999999999977,0.42857142857142855,1.6,0.2713667,0.23186669999999998,0.15156670000000003,0.34725
2000-11-11,2000,46,36.5,35.660000000000004,21.5,22.416666666666668,28.825000000000003,14.0,13.274999999999999,11.7,,,21.23,9.028571428571428,5.0,3.0,0.0,30.94,28.984285714285722,25.629999999999995,22.850000000000023,20.112857142857163,17.100000000000026,86.55,61.87857142857143,47.75,17.56,14.994285714285715,12.31,20.45000000000005,23.36428571428574,38.650000000000034,36.70714285714288,14.900000000000036,13.34285714285714,12.799999999999955,31.45000000000005,30.03571428571431,27.0,1.6714285714285713,6.1,0.09993333,0.06418333,0.03586,0.1954857
2000-11-18,2000,47,34.2,32.4,21.0,21.639999999999997,26.825000000000003,11.2,10.25,8.5,9.9,8.5,7.4,2.5385714285714287,5.0,0.0,0.0,28.280000000000033,26.24142857142859,24.70000000000005,22.54000000000002,21.184285714285732,19.120000000000005,85.05,76.72571428571429,61.22,17.2,15.882857142857144,14.0,20.350000000000023,21.392857142857167,37.450000000000045,33.53571428571431,16.700000000000045,12.142857142857142,8.0,29.100000000000023,27.46428571428573,25.95000000000005,1.2571428571428573,5.5,0.16998329999999998,0.1709167,0.2893,0.3009833
2000-11-25,2000,48,34.2,33.53333333333333,21.0,21.366666666666664,27.55,13.2,12.5,11.8,2.0,0.9333333333333332,9.2,4.16,6.0,0.0,0.0,28.27000000000004,26.87714285714288,25.25,23.120000000000005,21.025714285714304,19.80000000000001,88.87,72.63142857142859,60.5,17.8,15.697142857142856,14.52,18.850000000000023,21.43571428571432,37.450000000000045,35.35000000000002,16.800000000000008,13.914285714285702,9.800000000000011,29.75,28.392857142857174,25.600000000000023,1.0714285714285714,5.7,0.2519714,0.3191,0.2538,0.3235143
2000-12-02,2000,49,34.0,32.839999999999996,21.0,21.866666666666664,27.049999999999997,12.2,11.024999999999999,8.2,21.1,12.05,58.35,11.614285714285714,4.0,2.0,1.0,29.36000000000001,26.61857142857145,24.660000000000025,24.140000000000047,20.55285714285716,17.75,92.95,73.11857142857143,55.1,18.98,15.375714285714286,12.88,19.55000000000001,21.26428571428574,39.05000000000001,34.76428571428573,19.30000000000001,13.499999999999984,7.299999999999954,30.350000000000023,28.014285714285727,25.550000000000008,6.108571428571428,20.4,0.1658333,0.18625,0.18241429999999997,0.2545667
2000-12-09,2000,50,35.0,32.733333333333334,21.0,22.04285714285714,27.466666666666665,13.0,10.516666666666667,7.0,38.1,10.775,12.42,4.925714285714285,4.0,2.0,0.0,27.77000000000004,26.000000000000025,23.75,22.70000000000005,20.488571428571454,17.340000000000032,93.5,75.22,56.4,17.33,15.26428571428571,12.51,18.75,21.235714285714316,35.650000000000034,33.492857142857176,16.300000000000008,12.257142857142858,8.199999999999989,29.350000000000023,27.36428571428575,24.25,1.6714285714285713,5.9,0.3387857,0.2977,0.31682859999999996,0.3503429
2000-12-16,2000,51,34.3,33.31428571428572,21.0,21.685714285714283,27.485714285714288,12.7,11.62857142857143,10.2,5.1,2.033333333333333,7.47,1.3800000000000001,2.0,0.0,0.0,28.050000000000008,26.477142857142876,24.030000000000033,22.800000000000008,18.34714285714289,12.890000000000045,90.05,65.19,41.58,17.51,13.55,9.33,19.05000000000001,21.86428571428573,38.05000000000001,34.62142857142859,15.899999999999974,12.757142857142858,5.300000000000012,30.399999999999977,28.24285714285715,25.5,1.7285714285714284,8.1,0.2650143,0.3022429,0.16905710000000002,0.23486669999999998
2000-12-23,2000,52,34.2,32.333333333333336,20.0,21.8375,27.28,12.2,11.34,10.0,50.0,15.299999999999999,40.6,15.618888888888891,7.0,5.0,1.0,26.640000000000047,25.490000000000016,24.120000000000005,23.550000000000008,21.242222222222235,19.680000000000007,96.95,80.4488888888889,69.62,18.34,15.944444444444445,14.41,19.05000000000001,21.272222222222233,36.25,33.450000000000024,16.5,12.177777777777793,6.900000000000035,29.20000000000005,27.361111111111125,25.350000000000023,10.846666666666666,57.0,0.32327140000000004,0.3337857,0.41605,0.28128569999999997
2001-01-01,2001,1,33.2,32.46666666666667,20.7,21.416666666666668,26.900000000000002,11.3,11.166666666666666,11.0,25.9,10.271428571428572,29.65,10.638571428571428,7.0,3.0,0.0,26.95000000000005,24.87428571428573,23.31,22.840000000000032,21.417142857142874,19.580000000000037,90.38,83.44714285714285,67.95,17.49,16.09142857142857,14.31,19.350000000000023,20.650000000000027,36.650000000000034,31.86428571428574,17.300000000000008,11.214285714285714,7.0,28.0,26.257142857142885,24.650000000000034,4.768571428571428,13.4,0.2547143,0.287,0.2285286,0.2505857
2001-01-08,2001,2,33.0,32.6,20.5,21.557142857142853,27.1,12.2,11.0,9.8,9.9,3.7285714285714286,40.0,20.012857142857143,7.0,5.0,2.0,26.20000000000005,25.214285714285747,24.090000000000032,22.620000000000005,21.734285714285743,20.95000000000005,92.15,83.41285714285713,77.93,17.28,16.414285714285715,15.63,20.850000000000023,21.53571428571431,35.55000000000001,32.30714285714288,13.699999999999989,10.771428571428569,5.0,28.70000000000005,26.921428571428603,25.050000000000008,2.674285714285714,7.07,0.3021333,0.274,0.20351670000000002,0.2674333
2001-01-15,2001,3,31.2,30.433333333333326,20.0,21.02857142857143,25.716666666666665,11.2,9.433333333333332,7.8,56.9,26.814285714285717,22.0,9.578571428571427,7.0,2.0,0.0,24.44,22.87714285714287,21.629999999999995,22.25,21.592857142857156,20.170000000000016,99.57,93.23428571428572,88.02,16.93,16.238571428571426,14.8,19.150000000000034,20.821428571428605,32.950000000000045,27.107142857142883,11.800000000000011,6.285714285714278,1.3999999999999773,27.05000000000007,23.964285714285747,22.350000000000023,13.475714285714284,33.63,0.17475710000000003,0.1767286,0.1033167,0.2582429
2001-01-22,2001,4,33.0,31.75,20.0,21.619999999999997,26.950000000000003,11.0,9.7,8.4,39.9,18.82857142857143,34.32,12.791428571428572,7.0,3.0,1.0,23.410000000000025,22.237142857142885,21.510000000000048,21.900000000000034,21.28857142857145,20.740000000000013,99.4,95.08285714285715,86.5,16.46,15.884285714285713,15.35,19.850000000000023,20.564285714285738,29.050000000000008,25.87857142857144,9.099999999999966,5.314285714285704,1.3999999999999773,24.5,23.221428571428596,22.050000000000008,11.25,41.3,0.2376,0.2314429,0.1912667,0.12585710000000003
2001-01-29,2001,5,34.2,32.300000000000004,20.6,21.933333333333337,26.959999999999997,11.5,9.940000000000001,9.1,23.1,5.28,13.84,4.934285714285714,6.0,1.0,0.0,24.410000000000025,22.567142857142876,21.140000000000047,21.210000000000036,20.37714285714288,19.54000000000002,99.53,88.58999999999999,77.57,15.86,15.06285714285714,14.3,19.05000000000001,19.850000000000023,30.45000000000005,26.650000000000027,10.300000000000011,6.800000000000003,2.599999999999966,25.350000000000023,23.250000000000032,20.95000000000005,2.3857142857142857,8.6,0.3415,0.36907140000000005,0.2606667,0.3293857
2001-02-05,2001,6,33.0,31.26,21.0,21.75,26.46,11.0,9.559999999999999,7.8,27.9,13.219999999999999,46.65,9.407142857142857,4.0,2.0,1.0,23.74000000000001,22.120000000000022,20.240000000000013,22.120000000000005,21.200000000000014,20.0,99.48,94.93142857142857,88.27,16.77,15.84,14.68,19.150000000000034,20.221428571428596,31.25,26.27857142857145,11.599999999999964,6.057142857142854,1.6000000000000227,25.45000000000005,23.250000000000032,20.150000000000034,5.322857142857143,11.16,0.2335857,0.2267,0.161,0.1966143
2001-02-12,2001,7,33.2,31.45,21.0,21.828571428571426,26.7,12.2,9.483333333333333,5.9,35.1,7.871428571428572,10.11,2.4514285714285715,5.0,1.0,0.0,24.340000000000032,22.44285714285717,19.82000000000005,22.080000000000037,21.224285714285738,19.730000000000018,99.7,93.53142857142856,85.53,16.71,15.87857142857143,14.44,17.450000000000045,19.750000000000025,31.25,26.507142857142874,12.399999999999974,6.757142857142851,1.5,25.050000000000008,23.12857142857145,19.350000000000023,4.582857142857143,12.9,0.15541429999999998,0.1571,0.13501670000000002,0.1485286
2001-02-19,2001,8,33.2,31.339999999999996,20.5,22.02857142857143,26.6,11.3,9.48,7.6,20.1,20.1,23.57,6.734285714285714,6.0,2.0,0.0,24.910000000000025,23.942857142857182,23.080000000000037,23.330000000000037,22.60571428571431,21.44,98.3,92.95857142857143,87.1,18.13,17.304285714285715,16.1,20.55000000000001,21.492857142857158,31.95000000000005,28.821428571428594,10.100000000000025,7.328571428571438,2.800000000000012,27.150000000000034,25.15714285714287,23.25,4.18,7.6,0.1353714,0.18404289999999998,0.0823,0.12975710000000001
2001-02-26,2001,9,33.3,32.21666666666666,20.0,21.78333333333333,27.1,11.0,9.919999999999998,8.2,66.0,17.619999999999997,40.09,16.867142857142856,4.0,4.0,2.0,25.410000000000025,24.468571428571448,23.870000000000005,23.94,23.254285714285736,22.300000000000008,98.2,93.76,85.3,18.76,17.992857142857144,16.97,21.650000000000034,22.164285714285736,32.650000000000034,29.19285714285716,10.600000000000025,7.028571428571427,4.600000000000024,27.350000000000023,25.678571428571445,24.900000000000034,9.427142857142856,19.8,0.30764,0.2912833,0.2282167,0.2245
2001-03-05,2001,10,34.2,32.9,20.0,21.25,27.05,12.2,12.1,12.0,39.9,13.299999999999999,28.2,10.535714285714286,6.0,2.0,0.0,24.570000000000054,23.45428571428574,21.670000000000016,23.710000000000036,22.688571428571453,21.5,99.65,96.31857142857142,89.05,18.49,17.375714285714285,16.15,19.650000000000034,21.178571428571452,31.550000000000008,27.821428571428594,10.899999999999975,6.642857142857143,2.5,26.399999999999977,24.500000000000007,22.25,31.2,116.9,0.18204289999999998,0.2063286,0.289,0.20687139999999998
2001-03-12,2001,11,34.1,33.05,20.0,21.257142857142856,27.3,12.6,11.55,10.5,55.9,17.45,42.07,11.967142857142857,6.0,3.0,1.0,27.840000000000032,25.61428571428574,24.280000000000033,23.629999999999995,21.698571428571444,20.03000000000003,96.4,81.20857142857142,67.15,18.43,16.412857142857142,14.81,20.05000000000001,21.178571428571445,36.55000000000001,32.721428571428596,16.100000000000026,11.542857142857153,6.199999999999988,28.899999999999977,26.950000000000014,23.149999999999977,2.8428571428571425,12.6,0.20538330000000002,0.2041286,0.1769,0.2063571
2001-03-19,2001,12,34.2,33.239999999999995,21.4,21.73333333333333,27.266666666666666,11.8,11.033333333333333,10.1,18.0,5.9799999999999995,47.97,14.139999999999999,7.0,2.0,1.0,25.02000000000004,23.892857142857167,22.25,24.470000000000034,23.122857142857168,20.870000000000005,98.93,95.92142857142858,89.7,19.44,17.904285714285717,15.55,19.650000000000034,21.207142857142887,30.45000000000005,28.164285714285736,10.0,6.9571428571428475,2.800000000000012,25.95000000000005,24.68571428571431,23.100000000000023,43.93142857142857,117.5,0.18834289999999998,0.28414290000000003,0.1950333,0.1635429
2001-03-26,2001,13,34.0,32.075,20.0,21.514285714285712,26.8,12.2,10.525,8.0,51.1,13.900000000000002,19.47,7.405714285714287,6.0,3.0,0.0,23.94,23.177142857142883,22.350000000000023,23.730000000000015,22.54857142857145,21.800000000000008,99.52,96.66142857142857,89.58,18.48,17.214285714285715,16.44,19.75,21.37857142857144,32.350000000000016,27.79285714285717,11.800000000000011,6.414285714285727,2.3999999999999773,26.45000000000005,24.585714285714314,22.850000000000023,14.247142857142858,31.6,0.16238,0.13225710000000002,0.15081670000000003,0.09465714
2001-04-02,2001,14,35.0,32.733333333333334,19.5,20.942857142857143,26.816666666666666,13.5,11.85,10.0,52.1,17.183333333333334,36.87,16.812857142857144,7.0,5.0,2.0,24.800000000000008,24.021428571428594,23.280000000000033,24.27000000000004,22.902857142857165,21.120000000000005,99.5,94.19285714285715,85.9,19.12,17.604285714285716,15.75,18.95000000000005,21.77857142857146,32.350000000000016,28.45000000000002,13.399999999999974,6.671428571428561,2.1999999999999886,26.400000000000034,25.11428571428575,23.55000000000007,14.657142857142857,42.5,0.2678143,0.2584,0.3126429,0.2615
2001-04-09,2001,15,33.5,32.86,20.4,21.957142857142856,27.339999999999996,13.0,11.040000000000001,8.8,36.1,10.383333333333333,40.0,10.540000000000001,4.0,2.0,1.0,24.56,23.740000000000016,22.970000000000034,23.830000000000037,22.9314285714286,22.02000000000004,98.9,95.84,90.47,18.59,17.632857142857144,16.65,19.650000000000034,21.30714285714287,31.95000000000005,28.407142857142883,11.700000000000045,7.100000000000015,3.6000000000000227,26.100000000000023,24.857142857142872,23.600000000000023,17.942857142857143,66.0,0.3827571,0.37627140000000003,0.37097140000000006,0.3438857
2001-04-16,2001,16,33.3,32.766666666666666,21.0,21.899999999999995,27.3,10.8,10.45,10.1,10.9,2.98,30.24,11.197142857142856,6.0,3.0,1.0,25.75,24.581428571428596,23.850000000000023,23.870000000000005,22.30428571428573,20.850000000000023,97.8,89.07857142857142,81.62,18.61,16.974285714285713,15.45,20.150000000000034,21.092857142857174,34.05000000000001,30.60714285714289,13.5,9.514285714285718,5.0,27.600000000000023,25.85000000000004,24.45000000000005,11.602857142857143,58.7,0.3125429,0.4074857,0.28221430000000003,0.2621286
2001-04-23,2001,17,35.2,33.480000000000004,21.0,22.0,27.76,13.2,11.440000000000001,10.1,10.9,3.966666666666667,20.41,8.484285714285715,6.0,3.0,0.0,26.129999999999995,24.327142857142885,22.890000000000047,23.18000000000001,22.260000000000016,20.430000000000007,98.0,90.05285714285715,82.28,17.91,16.951428571428572,15.1,19.95000000000005,21.421428571428596,34.650000000000034,29.69285714285717,14.600000000000026,8.271428571428576,3.300000000000012,27.350000000000023,25.55714285714286,23.5,4.538571428571429,16.7,0.2456143,0.2288,0.2148429,0.27337140000000004
2001-04-30,2001,18,32.7,31.333333333333332,20.5,21.799999999999997,26.666666666666668,10.8,9.3,8.5,39.1,16.5,38.96,11.752857142857142,7.0,2.0,1.0,24.980000000000015,24.070000000000018,22.870000000000005,24.43000000000001,23.50428571428575,22.20000000000005,99.55,96.94428571428571,93.4,19.34,18.254285714285714,16.91,18.95000000000005,21.86428571428575,31.650000000000034,28.492857142857172,10.100000000000025,6.6285714285714255,3.0,26.95000000000005,25.17857142857147,23.400000000000034,22.057142857142857,72.8,0.2540143,0.2625571,0.179,0.31282859999999996
2001-05-07,2001,19,32.5,31.25,22.7,22.7,26.4,7.3,7.3,7.3,6.1,3.05,42.96,9.864285714285714,6.0,2.0,1.0,25.20000000000005,24.26857142857145,23.18000000000001,24.70000000000005,23.690000000000023,22.18000000000001,99.82,97.06428571428572,90.18,19.69,18.494285714285716,16.8,20.150000000000034,22.107142857142883,32.450000000000045,29.107142857142883,11.800000000000011,7.0,2.0,27.55000000000007,25.60714285714289,23.550000000000008,11.328571428571427,24.6,0.2664571,0.22732860000000002,0.1886,0.1962
2001-05-14,2001,20,34.2,32.925,20.6,21.46666666666667,27.433333333333334,13.1,11.933333333333332,9.8,25.9,11.700000000000001,22.18,7.821428571428571,5.0,2.0,0.0,24.94,23.892857142857167,23.350000000000023,23.570000000000054,22.79571428571432,21.07000000000005,99.12,94.66571428571429,88.27,18.31,17.48,15.67,19.850000000000023,20.66428571428573,32.450000000000045,28.950000000000028,12.600000000000026,8.285714285714302,2.300000000000012,26.25,24.80714285714288,22.899999999999977,6.585714285714286,11.9,0.3153429,0.30348569999999997,0.31965,0.2627
2001-05-21,2001,21,34.7,32.975,20.5,20.966666666666665,26.9,11.0,11.0,11.0,29.0,18.3,25.81,13.218571428571428,5.0,4.0,0.0,24.850000000000023,23.512857142857165,22.510000000000048,23.01000000000005,21.901428571428603,20.95000000000005,99.43,91.78428571428572,80.93,17.75,16.551428571428573,15.57,18.650000000000034,20.335714285714307,31.650000000000034,28.76428571428574,13.0,8.428571428571436,4.100000000000024,26.0,24.55000000000002,22.900000000000034,3.5857142857142863,12.3,0.2985857,0.26852859999999995,0.37966669999999997,0.1842429
2001-05-28,2001,22,34.8,32.68,19.8,20.939999999999998,27.049999999999997,14.3,11.625,8.9,8.9,2.8333333333333335,34.42,16.509999999999998,5.0,4.0,2.0,25.400000000000034,23.804285714285736,22.61000000000001,23.730000000000015,21.555714285714316,20.02000000000004,98.45,89.38000000000001,78.67,18.44,16.21142857142857,14.69,18.350000000000023,20.307142857142885,34.450000000000045,29.86428571428575,14.800000000000011,9.557142857142862,5.5,27.05000000000007,25.085714285714328,23.900000000000034,2.834285714285714,7.5,0.2999429,0.38744290000000003,0.3029429,0.3187143
2001-06-04,2001,23,33.4,32.22,20.0,21.442857142857147,26.880000000000003,12.0,10.680000000000001,9.9,8.9,3.6000000000000005,31.77,10.190000000000001,6.0,2.0,1.0,23.51000000000005,22.307142857142885,21.410000000000025,22.830000000000037,21.391428571428598,20.150000000000034,99.85,95.11,89.7,17.43,16.007142857142856,14.79,18.650000000000034,19.592857142857163,29.45000000000005,26.60714285714289,10.700000000000044,7.014285714285726,2.400000000000034,24.45000000000005,23.100000000000023,21.25,16.12142857142857,76.06,0.36356669999999996,0.2467286,0.18191429999999997,0.2539714
2001-06-11,2001,24,33.2,31.360000000000003,20.8,21.450000000000003,26.53333333333333,10.6,9.7,8.7,18.0,6.333333333333333,28.61,8.51142857142857,7.0,2.0,0.0,23.75,22.940000000000023,22.129999999999995,21.650000000000034,20.33714285714287,19.25,90.3,86.96428571428571,83.22,16.22,14.98,13.98,17.850000000000023,19.235714285714305,32.05000000000001,29.678571428571438,12.699999999999989,10.44285714285713,8.699999999999989,26.100000000000023,24.45714285714285,22.5,1.3242857142857143,3.8,0.3170833,0.2173429,0.2989667,0.2198714
2001-06-18,2001,25,31.6,31.3,17.1,18.8,26.0,11.1,11.1,11.1,23.9,6.6499999999999995,1.92,0.4485714285714285,2.0,0.0,0.0,22.590000000000032,21.602857142857165,20.70000000000005,21.30000000000001,17.987142857142885,15.950000000000045,98.75,82.58,70.78,15.85,12.962857142857143,11.35,15.25,17.37857142857145,32.950000000000045,27.821428571428605,17.70000000000005,10.442857142857154,2.5,24.100000000000023,22.60000000000003,21.900000000000034,0.9285714285714285,4.68,0.1041,0.11375710000000001,0.10824289999999999,0.05965714
2001-06-25,2001,26,33.2,32.42,20.0,20.925,26.5,11.5,11.366666666666667,11.2,36.1,10.033333333333333,25.1,5.627142857142857,3.0,2.0,0.0,24.52000000000004,22.404285714285745,21.150000000000034,20.20000000000005,19.085714285714314,17.350000000000026,92.12,83.6857142857143,72.07,14.86,13.834285714285715,12.36,15.75,18.921428571428578,31.850000000000023,28.335714285714307,15.800000000000011,9.414285714285727,4.900000000000034,25.800000000000008,23.628571428571433,22.300000000000008,2.6999999999999997,7.1,0.1923,0.3254143,0.2752857,0.3164571
2001-07-02,2001,27,33.5,32.85,19.5,21.099999999999998,27.35,11.7,10.95,10.2,9.9,4.6000000000000005,30.74,7.4,4.0,2.0,1.0,24.050000000000008,22.8657142857143,21.45000000000005,21.330000000000037,20.370000000000022,19.52000000000004,97.35,87.44000000000001,81.42,15.88,15.008571428571429,14.22,17.150000000000034,19.150000000000027,34.05000000000001,29.035714285714302,16.899999999999974,9.885714285714275,4.399999999999976,25.600000000000023,24.092857142857163,21.550000000000008,3.0571428571428574,9.7,0.22908330000000002,0.2421857,0.1932667,0.2704571
2001-07-09,2001,28,32.8,31.816666666666666,20.8,21.614285714285717,26.766666666666666,11.8,10.066666666666666,8.7,16.0,9.2,13.69,7.160000000000001,6.0,3.0,0.0,25.51000000000005,23.95714285714288,22.390000000000047,22.300000000000008,20.904285714285738,20.02000000000004,91.5,85.6857142857143,75.1,16.91,15.545714285714286,14.67,17.95000000000005,19.86428571428573,33.650000000000034,30.564285714285738,15.100000000000026,10.700000000000005,6.699999999999988,27.100000000000023,25.21428571428574,23.20000000000005,2.5571428571428574,9.3,0.3597167,0.43884290000000004,0.3110571,0.2649857
2001-07-16,2001,29,34.0,32.400000000000006,21.2,22.066666666666663,27.700000000000003,12.8,11.600000000000001,10.4,19.1,6.366666666666667,16.24,7.518571428571428,6.0,2.0,0.0,25.530000000000033,23.990000000000027,22.900000000000034,22.70000000000005,21.76428571428574,20.0,97.82,89.4357142857143,80.25,17.37,16.42571428571429,14.7,19.25,20.26428571428574,34.75,30.650000000000016,13.600000000000026,10.385714285714275,6.699999999999988,27.95000000000005,25.45714285714288,23.0,4.575714285714286,8.0,0.3195,0.3616333,0.2050857,0.1947429
2001-07-23,2001,30,34.0,31.98333333333333,19.1,20.900000000000002,26.55,12.0,10.899999999999999,9.8,7.9,4.25,14.46,4.541428571428571,6.0,1.0,0.0,26.120000000000005,23.995714285714314,22.640000000000047,22.27000000000004,20.830000000000016,19.0,96.0,84.99,69.1,16.8,15.465714285714286,13.81,18.75,19.90714285714287,34.950000000000045,32.221428571428596,15.400000000000036,12.31428571428573,5.399999999999976,27.850000000000023,26.064285714285727,23.550000000000008,2.295714285714286,6.36,0.2911571,0.3259857,0.2526333,0.2182
2001-07-30,2001,31,33.5,33.166666666666664,17.8,20.02857142857143,27.133333333333336,12.8,12.1,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.340000000000032,25.172857142857172,24.01000000000005,19.80000000000001,18.272857142857163,17.400000000000034,74.22,67.90714285714286,61.92,14.48,13.187142857142858,12.46,16.650000000000034,19.22142857142859,35.55000000000001,33.99285714285717,16.699999999999992,14.771428571428576,12.300000000000011,28.100000000000023,26.607142857142865,25.0,0.028571428571428574,0.2,0.23711669999999999,0.1339,0.1956167,0.1883143
2001-08-06,2001,32,33.4,33.2,20.0,21.333333333333332,27.1,13.4,12.200000000000001,10.4,18.0,9.0,4.02,0.7342857142857142,2.0,0.0,0.0,26.870000000000005,25.105714285714303,23.36000000000001,20.400000000000034,18.775714285714304,17.430000000000007,79.15,69.85,61.85,15.04,13.62857142857143,12.46,18.850000000000023,20.05000000000002,36.55000000000001,33.407142857142865,16.699999999999992,13.357142857142849,7.799999999999954,28.550000000000008,26.72857142857144,24.5,0.0,0.0,0.20075710000000002,0.2043571,0.2377286,0.2236429
2001-08-13,2001,33,34.0,33.279999999999994,20.0,21.385714285714283,27.4,12.8,11.76,10.8,27.9,14.966666666666667,5.31,1.0642857142857143,2.0,0.0,0.0,26.76000000000005,25.45285714285717,24.530000000000033,21.420000000000016,20.155714285714307,18.120000000000005,82.12,74.44571428571429,59.23,16.08,14.84142857142857,13.07,18.55000000000001,20.150000000000016,35.650000000000034,33.378571428571455,17.0,13.22857142857144,10.400000000000034,28.650000000000034,26.76428571428574,25.400000000000034,0.6285714285714287,2.0,0.2821714,0.3664571,0.2735571,0.2658571
2001-08-20,2001,34,35.2,33.625,20.0,21.099999999999998,27.424999999999997,14.3,12.399999999999999,11.0,17.0,8.5,18.2,4.751428571428571,5.0,1.0,0.0,26.900000000000034,25.595714285714312,24.43000000000001,23.100000000000023,20.682857142857163,19.230000000000018,87.35,77.48571428571428,65.75,17.76,15.350000000000003,13.94,19.850000000000023,21.10714285714289,38.05000000000001,33.89285714285717,17.399999999999974,12.785714285714278,8.300000000000011,29.350000000000023,27.500000000000032,26.100000000000023,5.271428571428571,25.7,0.2407571,0.2469143,0.1931143,0.2063429
2001-08-27,2001,35,34.3,32.959999999999994,20.8,21.400000000000002,27.375,12.6,12.15,11.7,20.1,8.775,16.84,8.755714285714287,6.0,3.0,0.0,27.420000000000016,25.56285714285716,24.480000000000015,23.820000000000054,21.72285714285717,19.370000000000005,96.07,81.77571428571427,65.25,18.55,16.407142857142855,14.09,18.55000000000001,20.507142857142874,38.05000000000001,33.792857142857166,19.400000000000034,13.285714285714294,5.0,28.649999999999977,27.150000000000016,25.050000000000008,4.285714285714286,17.4,0.2280714,0.2646429,0.19998570000000002,0.23314290000000001
2001-09-03,2001,36,34.6,32.46666666666667,20.1,21.649999999999995,27.099999999999998,11.9,10.733333333333334,10.1,25.9,8.18,10.75,4.335714285714286,4.0,2.0,0.0,26.920000000000016,25.531428571428602,24.460000000000036,22.580000000000037,21.03000000000003,18.75,84.6,79.13142857142857,66.1,17.28,15.72857142857143,13.63,17.75,20.107142857142872,38.35000000000002,34.16428571428575,19.100000000000023,14.05714285714287,9.5,29.550000000000008,27.135714285714307,25.600000000000023,3.814285714285714,15.5,0.30695,0.3389429,0.2410286,0.1908714
2001-09-10,2001,37,35.2,34.25,20.2,21.400000000000002,27.599999999999998,14.8,13.275,11.4,53.1,10.0,33.03,9.958571428571428,6.0,2.0,1.0,26.330000000000037,24.911428571428605,23.49000000000001,22.600000000000023,21.620000000000022,20.55000000000001,90.18,84.44428571428571,79.93,17.26,16.264285714285716,15.24,20.150000000000034,21.12142857142859,35.85000000000002,31.721428571428582,15.699999999999989,10.59999999999999,5.0,28.20000000000005,26.421428571428578,24.25,9.52,41.94,0.3084571,0.4290714,0.2503143,0.2983
2001-09-17,2001,38,33.8,32.88333333333333,20.3,21.249999999999996,27.380000000000003,12.3,11.900000000000002,11.3,7.1,3.3,16.47,4.091428571428571,5.0,1.0,0.0,27.620000000000005,25.565714285714314,24.280000000000033,24.20000000000005,21.04428571428573,18.180000000000007,94.08,78.45142857142856,58.72,19.03,15.79857142857143,13.11,18.55000000000001,20.55000000000002,37.25,34.364285714285735,17.600000000000023,13.814285714285713,8.400000000000034,28.800000000000008,27.45714285714288,24.70000000000005,3.5,8.0,0.3533143,0.3530429,0.34397140000000004,0.35867140000000003
