week_start_date,season,month,season_week,ST_mean_Tmin_11,ST_mean_Tavg_11,ST_min_Tmin_11,ST_mean_Tmax_12,RA_max_Tair_9,RA_max_Tavg_9,RA_mean_Tmin_9,RA_mean_Tair_9,RA_max_Tmax_10,RA_min_Tmin_9,RA_mean_Tavg_10,RA_mean_Tdp_10,ST_max_Tmax_11,RA_mean_RHsp_9,RA_max_Tdp_10,RA_max_RHsp_10,RA_min_RHsp_9,RA_min_Tdp_9,RA_min_Tair_10,RA_mean_Tmax_10,RA_min_Tavg_10,SA_PRECIP_GT1_7,RA_mean_RHpc_5,ST_mean_Tdtr_26,RA_max_RHpc_4,RA_min_RHpc_11,ST_max_Tdtr_26,RA_mean_Pday_4,ndvi_se_16,RA_mean_Tdtr_4,RA_min_Tdtr_4,SA_PRECIP_GT10_26,ST_PRCP_GT1_25,total_cases
1995-09-10,1995/1996,Sep,20,25.4,29.3,24.4,32.84285714285714,27.670000000000016,27.800000000000008,26.150000000000013,27.208571428571453,29.75,25.850000000000023,27.035714285714306,23.207142857142873,34.4,18.27571428571429,23.68000000000001,18.27,17.51,22.950000000000053,26.170000000000016,28.064285714285745,26.200000000000053,6.0,82.7,6.842857142857143,88.48,72.12,8.9,12.071428571428573,0.2318286,2.928571428571445,1.7000000000000457,0.0,0.0,40
1995-09-17,1995/1996,Sep,21,25.414285714285718,29.128571428571433,24.4,33.17142857142857,27.98000000000001,28.350000000000023,26.150000000000034,27.16285714285717,29.150000000000034,25.450000000000053,27.37142857142859,23.634285714285735,34.4,18.982857142857142,24.300000000000008,18.99,18.54,23.900000000000034,26.890000000000054,28.59285714285717,26.850000000000023,4.0,82.42428571428572,8.857142857142858,86.57,73.57,10.5,8.972857142857142,0.1024714,2.0999999999999903,1.5,0.0,1.0,33
1995-09-24,1995/1996,Sep,22,25.557142857142853,29.228571428571428,25.0,32.84285714285714,27.48000000000001,27.700000000000053,25.778571428571443,26.61285714285717,29.650000000000034,25.25,27.20714285714289,24.28000000000001,33.9,18.41142857142857,24.800000000000008,19.55,17.7,23.100000000000023,26.26000000000005,28.264285714285737,26.100000000000023,0.0,83.41571428571429,8.085714285714287,81.72,77.72,11.1,1.5285714285714287,0.2666143,3.6714285714285615,2.3999999999999773,0.0,0.0,31
1995-10-01,1995/1996,Oct,23,25.4,28.9,23.9,32.857142857142854,27.94,28.200000000000053,26.00714285714289,27.10142857142859,29.350000000000023,25.450000000000053,26.657142857142873,23.738571428571447,33.9,18.37857142857143,24.379999999999995,19.17,17.59,22.970000000000034,26.090000000000032,27.535714285714306,26.0,4.0,78.32714285714285,8.257142857142856,85.47,79.3,9.5,15.242857142857144,0.1817143,2.614285714285708,1.8999999999999773,0.0,3.0,33
1995-10-08,1995/1996,Oct,24,25.4,28.542857142857148,23.9,32.371428571428574,27.99000000000001,28.150000000000034,26.17857142857145,27.348571428571443,29.25,25.25,27.128571428571462,23.694285714285737,33.3,18.83,24.43000000000001,19.22,17.38,22.830000000000037,26.600000000000023,28.250000000000025,26.55000000000007,5.0,81.41142857142857,7.471428571428571,85.9,80.93,11.1,13.685714285714285,0.2199714,2.471428571428565,1.6999999999999886,0.0,1.0,29
1995-10-15,1995/1996,Oct,25,25.557142857142853,28.95714285714286,23.3,31.67142857142857,27.590000000000032,27.800000000000008,25.55000000000002,26.968571428571448,30.650000000000034,24.950000000000053,27.385714285714307,24.110000000000035,33.9,18.32428571428571,24.970000000000034,19.84,17.76,23.120000000000005,26.670000000000016,28.592857142857167,26.650000000000034,2.0,82.32428571428571,6.2714285714285705,87.0,74.5,7.2,2.3714285714285714,0.2412286,1.8142857142857207,1.2999999999999543,0.0,1.0,30
1995-10-22,1995/1996,Oct,26,26.6,30.042857142857148,25.6,32.31428571428571,27.710000000000036,27.950000000000053,25.99285714285717,26.932857142857166,30.450000000000053,25.350000000000023,27.014285714285737,23.654285714285734,34.4,18.55,24.23000000000001,18.92,18.01,23.43000000000001,25.81,28.478571428571463,25.950000000000053,3.0,83.51571428571428,8.657142857142857,86.53,75.22,11.1,9.685714285714283,0.2370571,2.3142857142857207,2.0,0.0,1.0,36
1995-10-29,1995/1996,Oct,27,24.842857142857145,28.714285714285715,23.3,33.47142857142857,28.650000000000034,28.850000000000023,25.9214285714286,27.62142857142861,29.25,25.050000000000008,27.042857142857184,23.86000000000001,34.4,18.13285714285714,24.350000000000023,19.14,17.4,22.75,26.420000000000016,28.092857142857167,26.450000000000053,4.0,82.58571428571429,8.242857142857142,85.8,77.25,10.5,7.085714285714286,0.24245,1.8571428571428568,1.0,1.0,0.0,48
1995-11-05,1995/1996,Nov,28,25.4,28.82857142857143,24.4,32.542857142857144,28.960000000000036,29.100000000000023,26.421428571428603,27.674285714285737,30.75,25.550000000000008,27.757142857142874,23.45142857142859,32.8,18.94,24.100000000000023,18.8,18.48,23.700000000000053,27.02000000000004,29.59285714285716,27.050000000000008,3.0,83.39857142857143,6.2,86.07,81.12,7.8,6.94,0.1555714,2.1142857142857157,1.5,1.0,4.0,40
1995-11-12,1995/1996,Nov,29,25.728571428571428,29.52857142857143,23.9,32.22857142857142,27.660000000000025,27.650000000000034,25.592857142857184,26.832857142857165,30.75,24.950000000000053,27.728571428571463,24.174285714285737,34.4,18.20571428571429,24.550000000000008,19.34,17.53,22.970000000000034,26.460000000000036,29.035714285714306,26.900000000000034,7.0,82.09285714285714,7.242857142857143,87.03,76.32,7.8,4.9,0.0942,2.2142857142857224,1.3000000000000114,7.0,4.0,28
1995-11-19,1995/1996,Nov,30,26.042857142857148,29.614285714285717,24.4,33.24285714285715,27.36000000000001,27.650000000000034,26.092857142857167,26.954285714285735,29.350000000000023,25.550000000000008,26.82857142857147,23.550000000000033,35.0,18.58,23.800000000000008,18.52,18.03,23.400000000000034,26.070000000000054,28.064285714285745,25.900000000000034,6.0,81.98571428571428,7.328571428571429,86.8,76.97,8.9,7.971428571428571,0.1584857,2.8571428571428483,1.6999999999999886,4.0,4.0,36
1995-11-26,1995/1996,Nov,31,25.728571428571428,29.04285714285714,25.0,33.15714285714286,27.330000000000037,27.399999999999977,25.521428571428594,26.714285714285737,28.950000000000053,24.050000000000008,27.000000000000025,23.895714285714305,33.3,18.107142857142858,24.470000000000034,19.26,17.28,22.73000000000001,26.530000000000033,27.907142857142887,26.450000000000053,4.0,82.52857142857142,7.314285714285715,81.88,78.6,8.3,2.3285714285714287,0.1991833,2.3428571428571394,1.6999999999999886,6.0,3.0,19
1995-12-03,1995/1996,Dec,32,26.2,30.1,25.6,32.31428571428572,26.86000000000001,27.100000000000023,25.592857142857167,26.47714285714289,28.75,24.850000000000023,26.678571428571445,23.477142857142876,35.6,18.054285714285715,24.18000000000001,18.91,17.71,23.100000000000023,25.370000000000005,27.835714285714317,25.200000000000053,7.0,77.26857142857143,7.142857142857142,85.9,79.93,8.3,3.3142857142857145,0.1771571,2.2428571428571336,1.2999999999999543,0.0,4.0,34
1995-12-10,1995/1996,Dec,33,25.47142857142857,28.78571428571429,24.4,33.97142857142857,27.06,27.400000000000034,25.507142857142888,26.495714285714307,28.350000000000023,24.650000000000034,26.5214285714286,23.410000000000025,33.9,17.788571428571426,23.970000000000034,18.73,17.39,22.75,25.820000000000054,27.45000000000002,25.650000000000034,6.0,80.54285714285716,7.557142857142857,82.95,79.28,8.9,2.0142857142857147,0.1374,2.3714285714285745,1.5,2.0,1.0,23
1995-12-17,1995/1996,Dec,34,24.74285714285714,28.328571428571426,23.9,32.07142857142857,27.280000000000033,27.25,25.27857142857145,26.432857142857173,28.650000000000034,24.450000000000053,26.564285714285745,23.158571428571445,32.2,17.701428571428572,24.100000000000023,18.82,17.51,22.900000000000034,25.44,27.6214285714286,25.450000000000053,0.0,77.44285714285714,6.557142857142857,84.43,81.12,7.7,1.6842857142857144,0.17236,1.9000000000000017,0.9000000000000341,0.0,2.0,17
1995-12-24,1995/1996,Dec,35,24.57142857142857,27.785714285714285,24.4,31.91428571428571,27.030000000000033,27.25,25.335714285714317,26.645714285714305,28.650000000000034,24.950000000000053,26.385714285714307,23.07571428571432,31.7,18.085714285714285,23.300000000000008,17.99,17.44,22.820000000000054,25.410000000000025,27.49285714285717,25.400000000000034,2.0,79.36857142857143,7.771428571428572,83.77,77.78,9.4,2.271428571428572,0.18515,2.414285714285711,1.8999999999999773,1.0,3.0,17
1996-01-01,1995/1996,Jan,36,23.557142857142853,27.557142857142853,23.3,30.957142857142852,26.890000000000054,27.05000000000007,25.307142857142885,26.267142857142893,29.150000000000034,24.350000000000023,26.76428571428573,23.384285714285735,33.9,16.474285714285713,23.900000000000034,18.66,16.08,21.570000000000054,26.29000000000002,28.19285714285716,26.350000000000023,3.0,78.8,7.428571428571429,81.28,78.23,8.8,1.5857142857142856,0.14368570000000006,2.0,1.3999999999999773,1.0,3.0,23
1996-01-08,1995/1996,Jan,37,24.357142857142854,28.142857142857146,23.3,31.6,26.950000000000053,27.25,25.307142857142885,26.240000000000013,28.150000000000034,24.650000000000034,26.478571428571463,21.941428571428588,33.9,17.141428571428573,22.75,17.33,16.03,21.470000000000027,25.27000000000004,27.650000000000034,25.450000000000053,2.0,76.68714285714285,7.3,86.25,78.62,8.9,3.8857142857142857,0.1810167,1.842857142857164,1.2000000000000457,1.0,1.0,14
1996-01-15,1995/1996,Jan,38,24.02857142857143,27.47142857142857,23.3,31.928571428571423,26.26000000000005,26.400000000000034,25.035714285714306,26.11428571428573,28.75,24.550000000000008,26.428571428571463,22.592857142857167,31.7,16.377142857142857,22.93000000000001,17.48,15.54,20.970000000000027,25.24000000000001,27.55000000000002,25.350000000000023,1.0,77.70285714285714,6.971428571428571,91.18,72.72,7.8,7.4142857142857155,0.092,2.442857142857138,0.8999999999999773,3.0,3.0,20
1996-01-22,1995/1996,Jan,39,23.62857142857143,27.1,23.3,30.885714285714283,26.850000000000023,27.050000000000008,25.492857142857165,26.355714285714306,28.25,24.850000000000023,26.221428571428586,21.82285714285717,31.1,17.03857142857143,22.870000000000005,17.42,16.16,21.629999999999995,25.93000000000001,27.407142857142887,25.75,0.0,84.10142857142857,6.2714285714285705,83.68,73.25,8.3,2.275,0.1463429,3.1499999999999986,1.8999999999999773,3.0,3.0,13
1996-01-29,1995/1996,Jan,40,23.414285714285718,27.17142857142857,22.8,30.585714285714282,26.19,26.400000000000034,24.978571428571453,25.991428571428575,28.25,24.450000000000053,26.44285714285718,22.481428571428605,32.2,16.532857142857143,23.080000000000037,17.69,15.38,20.81,25.920000000000016,27.39285714285717,25.800000000000008,0.0,80.30125,6.757142857142857,83.0,73.03,8.9,0.9314285714285714,0.1316,2.4714285714285893,1.6000000000000227,1.0,3.0,23
1996-02-05,1995/1996,Feb,41,23.642857142857146,27.342857142857145,22.8,30.885714285714283,26.25,26.5,24.835714285714307,25.701428571428586,27.75,24.25,26.185714285714308,21.990000000000013,33.3,15.80857142857143,22.870000000000005,17.48,15.19,20.640000000000047,25.49000000000001,27.39285714285717,25.80000000000007,3.0,79.16857142857144,6.871428571428572,84.07,75.32,8.3,4.5285714285714285,0.09144286,2.0999999999999983,1.5,0.0,5.0,20
1996-02-12,1995/1996,Feb,42,23.157142857142862,27.014285714285712,22.2,31.02857142857143,25.820000000000054,25.850000000000023,24.335714285714296,25.164285714285736,27.550000000000008,23.350000000000023,25.835714285714296,21.27714285714288,31.1,15.498571428571427,21.75,16.27,14.86,20.31,25.19,26.835714285714307,25.050000000000008,2.0,81.71428571428571,7.7,89.68,73.38,8.9,9.492857142857142,0.1581857,1.8714285714285583,1.1999999999999886,2.0,3.0,16
1996-02-19,1995/1996,Feb,43,23.085714285714282,26.75714285714286,22.2,30.814285714285717,26.090000000000032,26.350000000000023,24.164285714285736,25.20857142857145,26.950000000000053,23.450000000000053,25.257142857142874,20.95428571428574,31.1,16.844285714285714,22.400000000000034,16.93,16.28,21.73000000000001,24.450000000000053,26.178571428571463,24.650000000000034,0.0,82.68142857142857,6.828571428571428,83.38,71.38,8.4,4.228571428571429,0.2700714,1.857142857142841,1.0,2.0,4.0,16
1996-02-26,1995/1996,Feb,44,22.857142857142854,26.17142857142857,22.2,30.414285714285718,26.420000000000016,26.75,24.000000000000018,25.330000000000034,28.050000000000008,23.350000000000023,25.385714285714307,22.300000000000008,30.0,16.16875,22.94,17.52,14.81,20.30000000000001,23.960000000000036,26.607142857142872,23.950000000000053,4.0,76.58999999999997,7.514285714285713,76.8,71.67,10.5,1.6714285714285717,0.2089143,2.171428571428561,1.3999999999999773,1.0,4.0,23
1996-03-04,1995/1996,Mar,45,22.857142857142854,26.52857142857143,22.2,29.514285714285716,25.830000000000037,25.950000000000053,24.235714285714305,25.344285714285746,28.350000000000023,23.550000000000008,25.575000000000014,21.676250000000014,32.2,15.95,22.81,17.35,15.36,20.82000000000005,24.720000000000034,27.15000000000002,25.0,2.0,73.96714285714287,7.114285714285715,85.25,78.7,10.0,2.292857142857143,0.19625,2.242857142857141,1.8000000000000114,2.0,7.0,14
1996-03-11,1995/1996,Mar,46,23.3875,27.0375,22.2,30.157142857142855,25.280000000000033,25.450000000000053,23.850000000000037,24.830000000000023,27.450000000000053,22.950000000000053,25.47142857142861,21.44571428571431,32.8,15.991428571428573,21.75,16.25,15.35,20.81,24.530000000000033,26.70714285714289,24.650000000000034,0.0,80.10857142857142,6.5857142857142845,83.52,74.6,7.8,1.4,0.2400143,2.7571428571428505,1.8999999999999773,3.0,1.0,15
1996-03-18,1995/1996,Mar,47,22.37142857142857,26.142857142857146,21.7,30.7,24.69,24.950000000000053,23.335714285714317,24.14000000000002,26.450000000000053,22.75,24.900000000000038,21.474285714285735,30.6,15.488571428571431,21.900000000000034,16.4,14.65,20.080000000000037,24.51000000000005,25.95000000000004,24.30000000000007,0.0,76.4542857142857,7.771428571428572,82.62,75.82,8.9,3.224285714285714,0.2411714,2.2999999999999954,1.8999999999999773,1.0,4.0,4
1996-03-25,1995/1996,Mar,48,22.54285714285714,26.214285714285715,21.7,29.928571428571434,24.11000000000001,23.850000000000023,22.67857142857145,23.507142857142888,26.550000000000008,21.850000000000023,24.271428571428576,20.955714285714322,31.1,13.84142857142857,21.48000000000001,15.98,12.67,17.720000000000027,23.18000000000001,25.207142857142873,23.399999999999977,3.0,79.94142857142856,6.6,75.92,76.38,7.8,0.17142857142857146,0.2653,2.4857142857142907,1.5,3.0,2.0,5
1996-04-01,1995/1996,Apr,49,22.771428571428572,25.585714285714282,22.2,29.9,24.720000000000034,24.800000000000008,23.078571428571447,24.05714285714288,25.050000000000008,22.550000000000008,23.607142857142886,19.121428571428602,28.9,13.795714285714284,20.410000000000025,14.95,12.58,17.650000000000034,23.210000000000036,24.53571428571429,23.200000000000053,1.0,72.38857142857142,7.171428571428572,81.5,75.82,7.8,1.3857142857142857,0.1795,2.242857142857141,1.3000000000000114,2.0,5.0,5
1996-04-08,1995/1996,Apr,50,21.91428571428571,24.885714285714283,20.0,28.485714285714288,24.870000000000005,25.200000000000053,23.27857142857145,24.3657142857143,26.25,21.850000000000023,24.164285714285736,19.115714285714308,28.3,15.225714285714286,20.25,14.78,14.42,19.860000000000014,23.450000000000053,25.250000000000014,23.450000000000053,5.0,77.19285714285714,6.385714285714285,87.68,70.95,7.3,4.071428571428571,0.1808571,2.571428571428572,1.8000000000000114,2.0,5.0,11
1996-04-15,1995/1996,Apr,51,21.685714285714283,25.12857142857143,21.1,27.857142857142854,25.379999999999995,25.649999999999977,23.707142857142877,24.857142857142886,26.550000000000008,22.950000000000053,24.400000000000034,20.68714285714288,29.4,14.971428571428573,21.710000000000036,16.21,14.19,19.55000000000001,23.670000000000016,25.521428571428594,23.350000000000023,1.0,80.15857142857143,8.042857142857143,79.07,67.97,10.6,0.18571428571428567,0.2152556,2.7857142857142776,1.8999999999999773,2.0,4.0,11
1996-04-22,1995/1996,Apr,52,21.74285714285714,25.157142857142855,21.1,28.571428571428577,24.79000000000002,25.0,23.450000000000035,24.488571428571447,26.850000000000023,22.850000000000023,25.085714285714307,20.391428571428584,29.4,15.314285714285715,21.550000000000008,16.09,15.04,20.470000000000027,23.920000000000016,26.464285714285733,23.900000000000034,0.0,74.40714285714286,7.571428571428571,81.62,74.93,10.6,4.257142857142858,0.09192857,2.4571428571428724,1.1000000000000227,1.0,3.0,7
1996-04-29,1996/1997,Apr,1,21.971428571428564,26.057142857142853,21.1,28.557142857142853,24.970000000000034,25.100000000000023,23.107142857142886,24.18857142857145,26.450000000000053,22.350000000000023,24.600000000000023,20.777142857142888,31.7,13.611428571428574,21.05000000000001,15.59,12.3,17.27000000000004,23.99000000000001,25.750000000000025,23.800000000000008,0.0,78.27285714285712,6.857142857142858,85.07,71.82,7.3,4.057142857142858,0.1842429,2.628571428571441,1.6999999999999886,0.0,2.0,4
1996-05-06,1996/1997,May,2,21.814285714285713,25.47142857142857,21.1,30.157142857142855,25.120000000000005,25.350000000000023,23.69285714285716,24.59571428571431,26.450000000000053,23.050000000000008,24.350000000000033,18.88142857142859,29.4,14.854285714285712,19.680000000000007,14.29,14.49,19.920000000000016,23.5,25.59285714285717,23.400000000000034,0.0,79.7414285714286,6.957142857142856,84.12,77.5,7.8,3.4171428571428573,0.1466571,2.32857142857143,1.2000000000000457,1.0,3.0,6
1996-05-13,1996/1997,May,3,21.842857142857145,25.657142857142862,20.6,29.185714285714287,25.61000000000001,25.80000000000007,23.350000000000033,24.468571428571444,26.650000000000034,22.050000000000008,24.814285714285734,20.31714285714287,30.6,15.311428571428571,20.930000000000007,15.41,14.91,20.330000000000037,23.910000000000025,25.935714285714308,24.200000000000053,0.0,78.70714285714288,7.4714285714285715,75.42,67.05,9.4,0.7999999999999999,0.2194571,2.485714285714298,1.6999999999999886,2.0,1.0,5
1996-05-20,1996/1997,May,4,22.314285714285717,25.957142857142852,21.7,29.457142857142852,25.300000000000008,25.450000000000053,23.70714285714289,24.9014285714286,27.450000000000053,23.450000000000053,24.63571428571432,20.771428571428608,31.1,14.605714285714285,21.210000000000036,15.71,13.82,19.120000000000005,23.120000000000005,25.921428571428603,23.25,2.0,73.87857142857142,7.385714285714287,81.85,73.45,10.0,3.414285714285714,0.2058429,1.914285714285711,1.3000000000000114,0.0,2.0,2
1996-05-27,1996/1997,May,5,22.614285714285717,26.442857142857147,22.2,29.585714285714282,25.24000000000001,25.200000000000053,23.007142857142874,24.088571428571463,27.25,22.25,25.100000000000033,20.011428571428596,32.2,14.605714285714289,20.640000000000047,15.17,14.03,19.45000000000005,24.280000000000033,26.492857142857165,24.400000000000034,3.0,76.25428571428571,7.6571428571428575,80.77,73.82,8.9,1.6714285714285713,0.1646,1.9714285714285649,1.5,1.0,5.0,4
1996-06-03,1996/1997,Jun,6,21.614285714285717,26.228571428571428,20.6,30.314285714285717,25.61000000000001,25.950000000000053,23.735714285714298,24.977142857142876,26.650000000000034,23.150000000000034,24.235714285714298,20.048571428571442,32.2,15.73,20.80000000000001,15.34,15.12,20.57000000000005,23.470000000000034,25.464285714285737,23.800000000000008,0.0,74.89999999999998,7.328571428571429,89.18,70.82,8.4,9.457142857142856,0.2188143,1.84285714285714,1.3000000000000114,0.0,6.0,2
1996-06-10,1996/1997,Jun,7,22.714285714285715,26.014285714285712,21.7,30.8,25.920000000000016,26.350000000000023,23.821428571428594,24.737142857142878,27.650000000000034,22.550000000000008,25.05000000000004,21.187142857142888,31.1,15.29857142857143,21.850000000000023,16.4,14.38,19.80000000000001,24.26000000000005,26.364285714285735,24.200000000000053,1.0,81.66142857142857,6.6571428571428575,85.5,72.2,7.2,3.271428571428572,0.16278570000000006,2.3285714285714216,1.6999999999999886,0.0,3.0,4
1996-06-17,1996/1997,Jun,8,22.228571428571424,26.114285714285717,21.7,29.285714285714285,25.450000000000053,25.75,24.107142857142865,25.107142857142886,27.550000000000008,23.75,24.985714285714305,20.775714285714308,32.2,14.67,21.400000000000034,15.91,14.21,19.580000000000037,23.350000000000023,26.150000000000034,23.550000000000008,0.0,83.82428571428571,7.3,86.65,73.68,9.5,2.654285714285714,0.2699333,2.7857142857143016,2.300000000000012,1.0,1.0,6
1996-06-24,1996/1997,Jun,9,22.785714285714285,26.285714285714285,21.1,30.0,25.450000000000053,25.600000000000023,24.021428571428594,24.885714285714307,27.25,23.450000000000053,25.350000000000016,20.090000000000025,32.2,14.938571428571429,20.350000000000023,14.93,13.88,19.20000000000005,24.86000000000001,26.592857142857167,25.100000000000023,4.0,81.93285714285716,7.3125,84.67,75.72,10.0,3.801428571428571,0.1926667,2.0285714285714267,1.3999999999999773,2.0,3.0,6
1996-07-01,1996/1997,Jul,10,22.842857142857145,26.0,22.2,29.828571428571433,24.820000000000054,24.80000000000007,23.63571428571432,24.545714285714322,26.650000000000034,23.150000000000034,24.978571428571453,20.39285714285717,29.4,14.37,21.150000000000034,15.62,13.61,18.900000000000034,24.25,25.935714285714308,24.450000000000053,6.0,83.10428571428572,7.557142857142857,87.6,70.03,8.9,6.114285714285715,0.17642860000000002,2.2142857142857144,1.5,0.0,5.0,4
1996-07-08,1996/1997,Jul,11,22.942857142857147,26.185714285714287,22.2,29.17142857142857,25.5,25.700000000000053,23.564285714285734,24.41285714285716,26.050000000000008,23.050000000000008,24.62142857142861,19.775714285714308,30.0,15.532857142857145,20.5,15.02,14.83,20.25,23.850000000000023,25.607142857142886,24.0,2.0,83.09,7.357142857142858,89.35,68.62,8.3,9.742857142857146,0.1855286,1.84285714285714,0.6999999999999886,3.0,6.0,6
1996-07-15,1996/1997,Jul,12,22.142857142857146,25.4,21.7,29.414285714285718,25.590000000000032,26.0,24.407142857142876,25.347142857142874,26.950000000000053,23.75,24.485714285714298,21.025714285714308,29.4,16.91,21.77000000000004,16.22,16.68,22.18000000000001,23.660000000000025,25.407142857142876,23.800000000000008,6.0,82.36857142857143,5.7142857142857135,85.63,69.93,6.7,4.2,0.13788570000000006,2.271428571428568,1.8000000000000114,2.0,4.0,11
1996-07-22,1996/1997,Jul,13,23.085714285714282,25.842857142857145,22.2,28.7,26.840000000000032,26.950000000000053,25.007142857142874,26.220000000000034,27.350000000000023,24.350000000000023,25.57142857142859,22.375714285714288,29.4,17.417142857142856,22.629999999999995,17.16,16.31,21.77000000000004,24.79000000000002,26.735714285714298,24.75,6.0,80.93571428571428,5.942857142857143,84.9,75.3,7.8,3.414285714285714,0.0851,1.9857142857142984,1.5,0.0,2.0,16
1996-07-29,1996/1997,Jul,14,23.485714285714288,26.6,22.8,28.628571428571433,26.420000000000016,26.450000000000053,25.007142857142888,26.094285714285736,28.650000000000034,24.75,26.4,22.85142857142859,30.6,17.545714285714286,24.0,18.66,17.17,22.650000000000034,25.550000000000008,27.79285714285717,25.75,2.0,80.43285714285716,6.885714285714287,87.37,82.05,7.8,2.8328571428571427,0.1627286,2.2999999999999954,1.099999999999966,0.0,3.0,9
1996-08-05,1996/1997,Aug,15,24.514285714285712,27.97142857142857,23.3,29.75714285714286,26.49000000000001,26.600000000000023,24.664285714285747,25.680000000000025,27.950000000000053,24.350000000000023,26.021428571428594,23.00142857142859,33.3,17.061428571428568,23.43000000000001,18.01,16.6,22.100000000000023,25.840000000000032,27.035714285714306,25.649999999999977,4.0,80.83285714285714,6.814285714285715,88.67,77.15,7.7,15.485714285714286,0.2162143,2.22857142857144,1.6000000000000227,1.0,2.0,12
1996-08-12,1996/1997,Aug,16,24.414285714285718,27.814285714285717,23.9,31.428571428571423,25.879999999999995,25.950000000000053,24.435714285714308,25.294285714285746,28.25,23.950000000000053,25.7714285714286,22.548571428571453,32.2,16.56285714285714,22.900000000000034,17.41,15.12,20.580000000000037,25.11000000000001,26.878571428571462,25.150000000000034,1.0,83.68999999999998,8.185714285714285,88.05,81.18,10.6,6.571428571428572,0.17868570000000006,2.257142857142859,1.6999999999999886,0.0,2.0,13
1996-08-19,1996/1997,Aug,17,24.1,27.185714285714287,23.3,31.271428571428572,27.18000000000001,27.300000000000008,25.26428571428573,26.341428571428594,27.25,24.450000000000053,25.357142857142872,22.03714285714288,31.7,17.330000000000002,23.150000000000034,17.72,16.06,21.52000000000004,24.830000000000037,26.27857142857145,24.899999999999977,3.0,80.38142857142857,7.371428571428572,86.58,78.7,8.3,5.585714285714286,0.2231,2.1857142857142877,1.5,3.0,0.0,27
1996-08-26,1996/1997,Aug,18,23.47142857142857,26.314285714285717,22.8,30.257142857142853,27.25,27.450000000000053,25.59285714285716,26.468571428571455,28.550000000000008,24.350000000000023,26.400000000000034,22.76142857142859,30.6,17.33,24.070000000000054,18.69,16.06,21.600000000000023,25.640000000000054,27.535714285714306,25.600000000000023,5.0,81.80142857142856,7.614285714285715,86.87,72.72,8.9,6.272857142857142,0.0964,1.8142857142857127,1.3000000000000114,0.0,3.0,21
1996-09-02,1996/1997,Sep,19,24.457142857142852,27.514285714285712,23.3,29.185714285714287,27.29000000000002,27.5,25.73571428571432,26.71714285714288,28.650000000000034,25.350000000000023,26.585714285714317,22.7957142857143,32.8,17.655714285714286,23.800000000000008,18.43,16.92,22.420000000000016,25.200000000000053,27.578571428571447,25.200000000000053,6.0,84.07428571428571,7.27142857142857,87.08,73.32,8.3,7.5,0.1463,2.414285714285719,1.3000000000000114,0.0,2.0,19
1996-09-09,1996/1997,Sep,20,24.914285714285718,28.02857142857143,24.4,30.557142857142853,26.590000000000032,26.80000000000007,24.907142857142876,26.02285714285717,28.850000000000023,24.150000000000034,26.88571428571432,23.108571428571448,32.2,17.59571428571429,23.900000000000034,18.54,16.87,22.350000000000023,26.170000000000016,28.035714285714306,26.200000000000053,3.0,82.33571428571429,7.700000000000001,88.52,74.68,10.0,9.471428571428572,0.2153167,2.142857142857127,1.3000000000000114,0.0,1.0,17
1996-09-16,1996/1997,Sep,21,24.985714285714288,28.3,23.3,31.114285714285717,27.52000000000004,27.800000000000008,25.350000000000023,26.265714285714306,28.25,23.950000000000053,26.0214285714286,23.002857142857167,32.8,17.09,23.370000000000005,18.08,16.44,21.93000000000001,25.11000000000001,27.13571428571432,25.05000000000007,6.0,83.52,9.185714285714283,86.58,76.6,11.6,5.185714285714285,0.14098570000000002,2.5285714285714187,1.6999999999999886,0.0,5.0,24
1996-09-23,1996/1997,Sep,22,24.357142857142858,27.1,23.3,31.6,27.070000000000054,27.300000000000008,25.26428571428573,26.28571428571432,28.850000000000023,24.350000000000023,26.478571428571453,22.587142857142886,31.1,17.408571428571427,23.650000000000034,18.21,17.01,22.550000000000008,24.98000000000001,27.607142857142886,24.950000000000053,5.0,80.81285714285715,6.571428571428571,82.92,77.82,8.3,2.5071428571428567,0.17931429999999998,3.3285714285714385,1.5,0.0,3.0,27
1996-09-30,1996/1997,Sep,23,24.514285714285712,27.4,23.9,29.82857142857143,26.780000000000033,26.950000000000053,25.207142857142873,26.097142857142877,28.550000000000008,24.550000000000008,26.357142857142865,22.904285714285717,31.1,17.71571428571429,23.25,17.74,17.17,22.68000000000001,25.580000000000037,27.45000000000002,25.400000000000034,5.0,79.98571428571428,7.7714285714285705,83.6,76.85,10.5,6.491428571428571,0.12375,1.971428571428581,1.4000000000000343,2.0,2.0,30
1996-10-07,1996/1997,Oct,24,24.771428571428572,27.25714285714286,23.9,30.228571428571428,26.76000000000005,27.050000000000008,25.278571428571443,26.381428571428607,28.25,24.950000000000053,26.114285714285728,23.177142857142886,30.0,17.664285714285715,23.850000000000023,18.48,16.35,21.850000000000023,25.54000000000002,27.021428571428586,25.399999999999977,2.0,81.66,7.042857142857144,89.75,77.38,8.9,27.957142857142863,0.1461,1.7857142857142858,0.5,1.0,1.0,29
